gname,alias,ra,dec,glong,glat,plx,e_plx,mux_med,mux_std,muy_med,muy_std,vlsr_med,vlsr_std,x_mode,x_halfhpd,y_mode,y_halfhpd,z_mode,z_halfhpd,R_mode,R_halfhpd,Upec_mode,Upec_halfhpd,Vpec_mode,Vpec_halfhpd,Wpec_mode,Wpec_halfhpd,is_tooclose,is_outlier
G007.47+00.05,G007.47+0.05,270.55492625,-22.466383611111112,7.470695519931099,0.05836478557150925,0.049,0.006999999999999999,-2.4279808139113728,0.0997686825220702,-4.425059998808466,0.15984112456444163,-14.10039374066489,9.866461141116778,2.551512170207351,0.38083657042578833,-11.250428816003964,2.9054731184322637,0.01398801163746971,0.017895295242470136,11.545314209040031,2.9045193666376132,4.199274513982104,10.085446673469573,0.657137534892712,75.23464622765432,0.641889688632368,11.74547328465627,0,1
G008.34-01.00,VXSgr,272.0168791666666,-22.22404611111111,8.344133233567696,-1.001949271180782,0.64,0.04,0.3621834343218814,0.7582496923621601,-2.919330338121383,0.7827489507420609,4.962935681581449,5.044370226187289,0.2256784380452096,0.014476895692060843,6.6484395951090995,0.10329637698457894,-0.02346474960859423,0.009513066019992196,6.65186914286931,0.10304633687014064,-2.472701013408223,5.3340886986332805,-10.031019625883491,9.27718477010841,-4.430434633871222,5.8008500432306676,0,0
G011.10-00.11,G011.10-0.10,272.6176958333333,-19.37506,11.109056798808039,-0.1141616285891001,0.364,0.027000000000000003,-0.20434736215706223,0.37683477974483254,-1.9987753060727256,0.41078367463681487,29.017331792333763,5.057456825633144,0.520744618522617,0.038785035149865116,5.520553590628236,0.20059976018553716,-0.001438281826047362,0.0077727020915806105,5.545038520539558,0.19632720579700313,9.411065304025394,5.670882584485344,-7.209183940382925,8.754332569193569,-2.0073163003296166,5.2401777869154555,0,0
G011.49-01.48,G011.50-1.49,274.0922195833333,-19.690894166666666,11.49739107867832,-1.4853403015859088,0.8,0.033,1.414693833915337,0.5180557008302219,-0.5969632990738182,0.6532269286148581,10.976767416084844,2.995084196229329,0.24901661567975925,0.010427680015191981,6.956254741646562,0.058743194765158435,-0.026812754472258636,0.0098837609421642,6.9605640884831,0.058355850000010534,-0.5323914057648054,3.3484864446486435,9.340126941955269,7.985008225676534,-1.1001838050316692,3.4015260050452545,0,0
G011.91-00.61,G011.91-0.61,273.49216875,-18.905632777777775,11.917706166890024,-0.6131241747829906,0.297,0.05,0.6544685264874821,0.6840329352860707,-1.362549333832057,0.7573511390179789,37.050002751106135,4.987486888622245,0.6709776074541144,0.11562006278351511,5.02086615708156,0.5466277267050716,-0.03322940797771609,0.009936362440277121,5.061068322270843,0.5260950854203057,5.923089687123166,11.215631706269406,10.690204402306563,13.50705112371784,-11.807916765558204,12.079922155753405,0,0
G012.68-00.18,W33B,273.47810708333327,-18.029607777777773,12.68060538759639,-0.1822956124191795,0.41600000000000004,0.027999999999999997,-1.0083159577957117,0.949374907469229,-2.8522967526333907,0.9382402662822944,58.15453300320462,10.061391048262202,0.5234420832479579,0.03593742699128402,5.8457522097736545,0.16256589148870848,-0.003270234329892485,0.008279267951336083,5.8698872112003215,0.15867302175226206,41.36559904666528,10.390386379002347,-8.868044869698096,13.143088325718136,1.265839104655683,11.07351353146039,0,1
G012.81-00.19,W33M,273.55858333333333,-17.919805555555556,12.813647319205213,-0.19700025679204397,0.34299999999999997,0.037000000000000005,-0.399433801094961,0.7005100643952937,-0.24842603560655388,0.6917705508414451,33.9464245983609,4.961592467461898,0.6293229818516655,0.07064382754251203,5.381735430041197,0.3134573725782208,-0.00678721621269374,0.007668681186635953,5.417662193536815,0.30296014470038646,3.061492151245922,7.798231467869222,12.83415122113928,11.749216743500707,9.445372963442995,9.790765192505615,0,0
G012.88+00.48,W33A,272.9643541666666,-17.524836666666666,12.888828423096747,0.4891010634666449,0.40399999999999997,0.044000000000000004,0.13597768802001192,0.4261444274614752,-2.3059590742617764,0.5093616243028144,34.984713129260356,6.941578847508551,0.5430707335057079,0.06046221113907113,5.803108895956157,0.2655697181429204,0.024232077792183837,0.008403330983752176,5.827480382186729,0.25894224239991726,15.152221733967927,7.540751927596334,-3.6340860913204693,9.463019108469211,-5.838096175176343,5.539379508691713,0,0
G012.90-00.24,W33A,273.64348583333333,-17.864414166666673,12.900918412281616,-0.2414988120833986,0.408,0.025,0.18673554059299702,0.4003887271951442,-2.5249256616382674,0.39913603809137965,35.954459637968924,4.965528728292742,0.541591109096783,0.03384409993817661,5.807500273957006,0.1501898324630826,-0.006323866467789374,0.00823030435518391,5.833421210887397,0.1461974404756763,17.511605886353692,5.318909903714796,-6.125903854972641,8.60509680521117,-8.353205733264154,4.850921030921031,0,0
G012.90-00.26,W33A,273.6648808333333,-17.866772777777786,12.908573475865381,-0.260515343411919,0.396,0.032,-0.36086890565717156,0.39708256923486157,-2.220193291608529,0.40071362127794047,36.90419616846724,5.045765502220929,0.5592008868322951,0.04634410139942752,5.747588706396844,0.20444344666066971,-0.008175586457935369,0.008139059074025961,5.774626680255706,0.19959438771284033,16.343551452653394,5.607249722051651,-6.750925466647828,8.756204830124625,-1.255399592057504,4.9567953848207615,0,0
G013.71-00.08,G013.71-0.08,273.90408916666667,-17.075585555555556,13.712772905190688,-0.08357249590896319,0.264,0.013999999999999999,-0.2954043841511952,0.27712704566866975,-2.1570048701787488,0.2862145889533159,43.891218965779316,5.0444802348274225,0.8924730495731736,0.04822905180910225,4.52134251735901,0.19997058183465422,-0.0014042731001699844,0.006553161519999155,4.607148582053926,0.1872171875262958,4.668922945008074,6.259397954302328,-6.050817342429703,8.440697263464957,-5.3566282935181775,5.205172509705432,0,0
G013.87+00.28,G013.87+0.28,273.649315,-16.759963611111118,13.873851346076345,0.2812345662774524,0.254,0.024,-0.21089131644332437,2.0204390163535497,-2.4644008449830874,2.015700122057519,48.132734822778204,10.033411908130363,0.9256638396730359,0.08938054889997932,4.422649367444564,0.3638168470185237,0.022140690877422445,0.006545383616808554,4.509122932815716,0.33717499252690963,8.974195173457005,20.46228673905445,-6.707566225208382,35.308138305361766,-15.691236615407377,37.957999777232295,0,0
G014.33-00.64,G014.33-0.64,274.72781000000003,-16.797295555555557,14.331809220605823,-0.6449915014717299,0.893,0.10099999999999999,0.9487218354106528,1.4890223696334264,-2.3974529072737414,1.3150236879884278,22.012406215255364,4.993210803012611,0.2705537898461573,0.03217616929062257,7.117211639707437,0.12861774336904652,-0.00754779930008638,0.010080189657912832,7.122039943851027,0.12685362945286682,12.304656470925838,5.6303499200618266,2.5115406163274514,10.136689523254471,-1.971314227010538,7.931215812488537,0,0
G014.63-00.57,G014.63-0.57,274.81475291666663,-16.49605138888889,14.636659788569816,-0.5759736776586776,0.546,0.022000000000000002,0.22464709086042395,1.1886977398353573,-2.0723263949218946,1.2118393389314173,18.928948098639378,4.983309671844812,0.462179759069856,0.018754081809871453,6.408150974851604,0.0778034312923408,-0.01499409687906738,0.009078549141229228,6.424329835726912,0.07621789516081323,3.0752127235136015,6.080541977341904,-3.560482532261993,12.528821574864132,-1.8488798214377908,10.467275692082685,0,0
G015.03-00.67,G015.03-0.68,275.10337958333326,-16.193143333333335,15.034454144972516,-0.6771653895354851,0.499,0.026000000000000002,0.6694196889294085,0.5417382883746374,-1.4164112799383939,0.541584733093204,22.055459171712428,2.997162213187146,0.5155829114646369,0.0272254182025691,6.241162372591825,0.1060117781313985,-0.019735600488332082,0.008916221267123825,6.2625632996651746,0.10346201505596575,1.2907433195740712,3.7961375658490493,6.14379187010212,8.749247764088025,-4.535228893936431,5.236256623225268,0,0
G016.58-00.05,G016.58-0.05,275.28785,-14.530154444444447,16.585151904401133,-0.05056506486036847,0.27899999999999997,0.023,-1.1305436647838656,0.34016952163654596,-2.5965553036821936,0.34972034358452847,60.10547915119422,4.966672952178289,1.0044429124627157,0.08464222081489292,4.806107987301501,0.28481245016898393,-0.0020658492743853042,0.006888523389196502,4.907444680193802,0.260457168742811,22.22298165151254,7.287030848044601,-6.804769034976282,8.88169944949308,3.8001445545083534,5.937168699243545,0,0
G017.55-00.12,IRC-10414,275.8246183333333,-13.71309611111111,17.55098166476619,-0.12621787857867428,0.49700000000000005,0.038,-0.03516168495794249,1.04096480061643,-2.0273709276273877,1.0341893202577863,43.93213319814056,9.928224474571334,0.599574448628383,0.04712230149182717,6.291224597588502,0.15244551842956833,0.0011394770579541275,0.008863287363601664,6.319478038974644,0.14740354405922051,20.410053877109327,10.336588482455465,4.784950429693836,12.383937989228219,0.80367367242863,10.014290843217982,0,0
G017.63+00.15,G017.63+0.15,275.60992541666667,-13.503319722222226,17.638322059105924,0.15648197284194454,0.669,0.019,-0.2552475844494009,1.4277733434767423,-1.5101817198526208,1.4223750578691032,24.91658401522271,10.072372271999356,0.45259553166925276,0.012795917789971106,6.7498983947528535,0.04962208421321668,0.009420068564293088,0.009552947626011277,6.765381750625702,0.048753443163870536,8.334884205293683,10.334110121219247,3.337971178180169,12.42621351476414,4.432702501285036,10.276250917423322,0,0
G018.34+01.76,G018.34+1.76,274.49218916666666,-12.123581388888885,18.34134321996305,1.7681359375571692,0.5,0.019,-0.32476542444246154,0.5254037161975,-1.9860579528090012,0.7634454887893621,28.002966591733585,2.988655585441791,0.6258847628609143,0.0242560079928279,6.290858825244033,0.07908980652179176,0.06607248928179567,0.00922166769891021,6.32178773590333,0.07635494401981635,5.6042381395547025,4.295331275464177,-0.41119860581554946,9.583426184925862,1.7709996882811723,5.684437921575585,0,0
G018.87+00.05,G018.87+0.05,276.29730416666666,-12.460151666666668,18.873712001325547,0.05329127411267487,0.297,0.049,-0.17398260099980872,0.3196152189247487,-1.902060267795091,0.36663794927496024,38.9620683006418,2.9803983633056177,1.0536822662030185,0.17789890007738585,5.098624628027281,0.5200289529429591,0.00732236414441147,0.007201504594838355,5.1968430464847035,0.4713112925150442,-3.498163103597534,11.40310417333204,-2.040472571655016,8.811157606547027,-2.720133703722638,5.827198771495272,0,0
G023.00-00.41,G023.00-0.41,278.6678333333333,-9.010655555555557,23.00973253125716,-0.4106074690445545,0.205,0.015,-1.7229967738600729,0.21981930771997626,-4.120492382031314,0.3693800657683573,79.08256299548445,5.0172170401410625,1.8955681227221661,0.1420118645047319,3.726929663675538,0.33612168190555836,-0.03244127278386163,0.006964121065384448,4.172039901001321,0.2333796506057162,16.52294438995805,10.843508848533578,-17.022834056178198,9.064407693457897,-1.3097729561055829,6.11075892771327,0,0
G023.20-00.37,G023.20-0.37,278.7299141666666,-8.820890555555557,23.206426993566257,-0.37766312675142266,0.239,0.034,-1.44861784021741,0.5025506647039512,-3.4001830723383595,0.5103766211160516,81.96476035419442,10.064283556601044,1.5858844530561824,0.2381726780350002,4.489387809663569,0.555510212880717,-0.025644814053346628,0.008303801061180265,4.749280187077034,0.43471573601617486,24.224566385244174,17.33492288764539,-0.09264996393699221,12.26663175196368,2.8483353322928835,10.284373624868739,0,0
G023.38+00.18,G023.38+0.18,278.30968333333334,-8.399305555555559,23.38904771260075,0.18538132690356354,0.20800000000000002,0.025,-1.569386432406866,0.22971526750533414,-3.923453124812709,0.25805497609149075,74.95128982183658,3.013922877652196,1.8504343221965769,0.22717968758717966,3.888336564267618,0.5270343115247393,0.01731690346412583,0.006694166253220542,4.277474010406769,0.36447268751363326,13.466063049223237,13.993618880100328,-16.782822868011806,8.345460826124377,-1.2795927813381063,5.685252635860284,0,0
G023.65-00.12,G023.65-0.12,278.7148541666666,-8.305917777777777,23.656704649214,-0.1273173102429206,0.313,0.039,-1.3183507844783802,0.19760948497238576,-2.9602231386564344,0.20070024254047442,81.03316285310896,2.97620430317379,1.2138943232771127,0.15831737255663914,5.406217496132819,0.3643804896159928,-0.005604936801744325,0.007795459206137298,5.537824494930261,0.31714013654035567,36.34615054357003,7.942291931398209,8.29905497091367,7.869871403729746,5.449627911006873,3.1321298864708984,0,1
G024.63-00.32,G024.63-0.32,279.34462125,-7.528359166666667,24.63401473399813,-0.3236682101479086,0.242,0.045,-0.3091950123322823,0.2692241838813904,-2.7299992423169153,0.2998186461349913,42.95549766145003,4.96882108970918,1.6138003121003814,0.3147815876105007,4.642465103688892,0.6856577140821138,-0.02117220780580397,0.008777990330199725,4.878980139730307,0.5217816167861153,-18.27965513136249,19.035558438918926,-12.01102948108263,10.813413468395112,-9.571235400506481,6.593424114961099,0,1
G028.14-00.00,G028.14-0.00,280.67745666666667,-4.2597577777777795,28.146736114864105,-0.004448489059502129,0.158,0.023,-2.110314776065035,0.17128276616307594,-4.851596364724676,0.17052348554106436,100.03328992371218,5.059982982105144,2.866596616460043,0.4323639954854315,2.8301949587343347,0.8096293617897281,0.0008376019934357715,0.007074116674791882,3.887371999063597,0.14617336881993648,4.177010565613159,26.44475184098666,-7.373633311073007,9.770273521036454,-1.1759339537795839,5.48321822775609,0,0
G028.30-00.38,G028.30-0.38,281.0915275,-4.294417777777778,28.304613764533553,-0.3875637898243574,0.221,0.022000000000000002,-1.6246971864511592,0.23062202902304682,-3.9743688111394126,0.2310721379989994,86.99321803670628,5.054822303337566,2.1176546067001496,0.21604950417213342,4.240146831223547,0.4015085177291593,-0.027197102962878597,0.008023604385349933,4.731666227256067,0.2593713027224349,14.571724879809103,12.050532778349154,-0.6271503783852559,8.671471178285406,-0.66547606961268,5.165799469241124,0,0
G028.39+00.08,G028.39-0.08,280.7165925,-3.9984705555555564,28.396960323796183,0.0803015348553419,0.231,0.015,-1.400798825889992,0.23925517096766158,-3.2606792405887584,0.23915158459776364,74.97844197045634,5.01370241365403,2.0343982183166127,0.13509365087130576,4.428524702004351,0.25158895219076527,0.008359077426658725,0.00730488026453502,4.79800969467181,0.17071280103931885,-1.4381288318021888,8.920876084054012,1.2766792168799626,8.499527527670537,3.6953748369964288,4.997846398658277,0,0
G028.83-00.25,G028.83-0.25,281.2128604166667,-3.763438333333333,28.83226397820569,-0.2527226235153818,0.2,0.04,-1.8902269961052363,0.22118452583038561,-4.528305758875078,0.21841110198269625,86.98000862914296,5.028838232214537,2.252660694222722,0.4866277900093986,4.079990646314339,0.8845225271961557,-0.020125937453833856,0.009125729076546372,4.026172265726128,0.4120811476247135,20.636621891349563,22.84019816768574,-8.910458803352796,10.284396074437673,-1.0332194971705704,5.778275722330957,0,0
G028.86+00.06,G028.86+0.07,280.94259708333334,-3.5916238888888894,28.86189583762602,0.06568572107888841,0.201,0.019,-3.183613477659347,0.42357422954556273,-5.725785041857526,0.48695053952613643,100.13415547163893,10.157567399361815,2.341117152373579,0.2267893653100841,3.952775569365353,0.4131660575676852,0.007791781112588218,0.007146453637416474,4.487801997458254,0.228071778805222,55.53725996740912,13.121006580725574,-15.143207658955099,12.413023242112374,14.204272867993282,10.388238946008197,0,1
G029.95-00.01,W43S,281.51558416666666,-2.6562022222222224,29.955357358608588,-0.01609362155956864,0.207,0.019,-2.363604260064869,0.2002826015540739,-5.381180660256771,0.20123394437144068,98.86984379032785,4.995546990107437,2.3545565742590115,0.220759548286398,4.080581838223708,0.3843786112097862,0.0005722917178588721,0.007330108087939007,4.666306772379513,0.21452405376302286,40.96184204507753,9.511864580462916,-5.778716652167137,8.219713162168398,0.367064894249129,4.7221680024798705,0,1
G030.70-00.06,G030.70-0.06,281.90332625,-2.0150947222222224,30.70261263737961,-0.06826033982916073,0.153,0.02,-2.327876698292301,0.17963545632104805,-4.949302192002683,0.18231848476696436,89.0406614410436,2.982545712309382,3.1948853686419545,0.4428003672324814,2.772519844508928,0.7452005115105957,-0.006379476171429907,0.0077754150904378,4.198696874639095,0.09066514980858509,-7.373745173475555,21.208129804443026,-15.881033959484398,8.625740462683112,2.1215026525643808,5.787565172168998,0,0
G030.74-00.04,G030.74-0.04,281.90718666666663,-1.965270555555556,30.748709601074356,-0.048962552178467726,0.326,0.055,-2.3832368126322185,0.38027471453935374,-4.453119865650331,0.37970174280820324,88.03810802343887,3.0155664428331788,1.4991651138852875,0.26245402332822765,5.665568156888536,0.4416997467553716,-0.0008324777398728972,0.00832707009094989,5.834329139285739,0.35591212139623973,47.83066435158429,8.235642462558886,7.026424973788657,9.41402386122989,9.680736926035982,5.74049187278132,0,1
G030.97-00.14,G030.97-0.14,282.09184708333333,-1.8085416666666665,30.972373449134487,-0.14170442807291,0.294,0.022000000000000002,-2.140843959063391,0.3098975947145054,-3.818970044598877,0.3413133003940393,76.98566159326018,2.9919184458821255,1.7563163983310341,0.13010200600305166,5.245027338864409,0.21879289861906726,-0.005693684293584481,0.008138478135685764,5.530030483701335,0.16677165404558325,25.03833498064358,6.48228827269941,2.282153011918144,8.338495466928997,10.334745349236547,5.240070074829846,0,1
G031.24-00.11,G031.24-0.11,282.18783666666667,-1.5536666666666668,31.24295603199239,-0.11083787919714606,0.076,0.013999999999999999,-2.7985241925301243,0.18735820520820173,-5.538670504574839,0.19106541615712502,23.897410843225064,9.847107723274712,6.394108277135628,1.2374091274586787,-2.382283602163632,2.0399062752479082,-0.02469155836507049,0.015645001482834743,6.710772785163437,1.8700307668804808,-17.65190286850759,11.031792083916134,-33.93594176188972,54.150724308269645,5.086646478064296,12.017280390189999,0,1
G031.28+00.06,W43M,282.05156666666664,-1.4413272222222222,31.280793161088443,0.061630461976929424,0.184,0.017,-1.9904467367478715,0.19104697351144992,-4.580413355968746,0.22180343581845638,109.96777100629131,4.9977218035869555,2.7518167709358172,0.26348361499473394,3.6546652725861746,0.434646151841914,0.007583692008999186,0.007470230067999382,4.48525876144848,0.1699821000031716,9.972374579938148,15.460263030956732,13.568633192082046,8.597119935351166,-0.3126493554914411,5.277346953047632,0,0
G031.41+00.30,G031.41+0.30,281.89296041666665,-1.2129608333333337,31.41168017844735,0.3069107392290935,0.267,0.028999999999999998,-1.5717426662140745,0.702268081442272,-5.842621217893276,0.6956660318406638,96.99954650880433,15.117968229524312,1.9215484725720962,0.20824208326277605,5.010188477949287,0.341077848606786,0.02360130510909889,0.008242069640408358,5.360827283140768,0.24293734605258743,51.511587738068975,14.966754933915968,-0.21038156455047385,16.065015979190154,-11.618685995326125,12.969910146528143,0,0
G031.58+00.07,W43M,282.1736416666667,-1.1666038888888888,31.580940884016176,0.07833223058323738,0.183,0.032,-1.967553016568015,0.39712739347948944,-4.433103125481789,0.3950535982523035,96.03169568763829,4.9817635471809565,2.707599922041094,0.4917298423537617,3.771339749534711,0.8014946901785791,0.00901929505721738,0.007640053598337573,4.328626178196047,0.23990413549884293,6.577365897236319,26.267161551859886,3.746807409736931,11.096738138016747,1.1976961756935935,10.712104040011589,0,0
G032.04+00.05,G032.04+0.05,282.40239749999995,-0.7626497222222223,32.044751441002475,0.05901306308858757,0.198,0.015,-2.0501901169447803,0.20927802136393894,-4.767708831474635,0.21034853634084855,97.9448085210141,5.025312101495791,2.6806653537740512,0.2040316754092275,3.91235637239513,0.32770434845827356,0.0067189588652538795,0.007573523877492201,4.725689049824947,0.15380946955749275,16.381417112545307,10.51428734622342,4.164764307625099,8.47983680238609,-0.42704717258023095,5.11742768715233,0,0
G033.09-00.07,G033.09-0.07,282.99753541666666,0.10951722222222224,33.09233817699092,-0.07292822935478745,0.134,0.016,-2.4605852844318914,0.14966912856407594,-5.317931310274917,0.1480815395204723,100.02641528811318,5.02437256118972,3.946945605216685,0.4858713541716988,2.1230739776398755,0.7450175970522106,-0.00795363389659566,0.008750392585050724,4.491379301730849,0.09901643381576619,-19.676182823821378,20.407908858838713,-3.6547731077006382,8.528769365116926,-0.0610495623309113,5.47095243275429,0,1
G033.64-00.22,G033.64-0.22,283.38567916666665,0.5275277777777778,33.641353299674236,-0.2277433594265601,0.131,0.02,-3.1006772217631413,0.1502553127882122,-6.26701456786682,0.1404802041484431,60.00570530637381,2.9910499073925183,4.080649869991452,0.6412118545080816,2.037306588898727,0.9661943658936765,-0.028239767178540626,0.01036419721425438,4.5739436141269305,0.15655052756021215,19.163411708848024,11.787050883812626,-35.98528135452007,12.416465312647393,3.7015092149686417,5.629491387257582,0,1
G034.41+00.23,G034.41+0.23,283.32513291666663,1.4237500000000003,34.411347255476784,0.23484880798495686,0.34,0.011000000000000001,0.11826660270777486,0.7157125369405233,-4.197204599137105,0.7224111131172074,60.1473838088522,9.978322831697781,1.6672373773889009,0.05366845298992573,5.7719702740357555,0.08392104963942248,0.013933468665707174,0.008654093476177465,6.00084413653223,0.0668807442789312,8.443632712702907,10.353121903388683,4.805534634304273,12.460785794058406,-21.382640178372412,10.230736862629408,0,0
G034.79-01.38,G034.79-1.38,284.94159916666666,1.021929722222222,34.79129841043613,-1.386534296931711,0.381,0.02,-0.3075273218722928,0.6178626192796864,-2.800531263422185,0.7263764747148301,45.04093004832997,4.992496277644592,1.4789968032422676,0.079692642723044,6.035093937188668,0.11840103883191677,-0.05856263670084335,0.009606490718188667,6.207482687486808,0.09678941569656052,-5.62484444674967,8.171707603421686,5.521783400664567,10.074157658545621,-6.125899836967779,8.142675023556528,0,0
G035.02+00.34,G035.02+0.34,283.50274,2.0220047222222224,35.02473625223477,0.3496880117017388,0.43,0.04,-0.9223390007043949,0.8947094634696249,-3.601703944641834,0.9045478971045172,51.932496496428556,5.000802095778563,1.307812217357347,0.12252153455477288,6.319020357625597,0.17739694140573103,0.01772264552252216,0.009233302633026692,6.450158940665149,0.1483943826634837,12.839109997841845,9.044753670855759,4.441112150910655,10.752280517632734,0.7891888081452691,10.10124588465543,0,0
G035.19-00.74,G035.20-0.74,284.55438208333334,1.6765761111111108,35.19702269335042,-0.7432143222481172,0.456,0.045,-0.17991205595439408,0.4990585995054905,-3.6240061709592792,0.5008479112319998,29.939201166893483,7.038640572617402,1.23204789139733,0.12727872537378893,6.425445590682095,0.18302147654173462,-0.025198221176690058,0.009785748218227142,6.540768856972448,0.15529772906048578,-3.2410149398632413,7.106240757058718,-8.47514621408179,9.819145233950403,-6.644404073030813,5.557605539874109,0,0
G035.20-01.73,G035.20-1.73,285.4397583333333,1.2257472222222223,35.20026749469471,-1.7365020254432326,0.41200000000000003,0.013999999999999999,-0.6777725081582322,0.4366541731919941,-3.6099318830323885,0.44366713424122073,42.91243242892945,5.0114255585806164,1.3959985879444095,0.047951772894733624,6.200172574223319,0.07401692507236568,-0.07126267695564277,0.009499300238852593,6.350946093637489,0.06261839930389224,2.921933168952009,5.431579320213189,-1.8720555286928757,8.838630785375646,-4.839692592369609,5.108501864888815,0,0
G035.79-00.17,G035.79-0.17,284.3203770833333,2.466113055555556,35.79270976116863,-0.17467486124400444,0.113,0.013000000000000001,-2.961214447904303,0.12114288464560372,-6.229544156433549,0.13969312678213885,60.90436800760877,4.981667392105553,5.015413241265765,0.5914189247481199,1.2316512032951161,0.8205201517936578,-0.025518087766274136,0.011150484953664701,5.0339414287033675,0.37232943770240823,3.4214891064229747,10.19329395851673,-19.20332885482361,15.125913089659132,-1.3991003803212578,5.47057798701098,0,0
G037.42+01.51,G037.43+1.52,283.55978374999995,4.6943463888888886,37.429598609801324,1.5171744279328931,0.532,0.021,-0.43980833739506864,0.3455080080741564,-3.681271177327406,0.39342818965428294,40.98527552761777,3.011205713557623,1.1338785913314366,0.04549679536558382,6.683466149656867,0.0659992319909195,0.05552346110022558,0.009758548560813284,6.7794364793353195,0.05820009876023624,8.068229886457129,3.6748263247788255,4.398941851226777,7.84916921731817,-2.6489486921148018,3.2763766095071336,0,0
G038.11-00.22,G038.11-0.22,285.43396375,4.510388888888889,38.11898310051321,-0.2288543184845349,0.242,0.035,-2.7853482386525874,0.27189429026969364,-5.253165489952264,0.30662130958158246,76.03118574438555,4.95883017082864,2.438930027590213,0.36462304810280766,5.0698350752700625,0.4664581396811278,-0.013765191360656612,0.009027043660278398,5.548366727422675,0.2446021197245547,27.818544797471993,9.303515836701933,-5.568014893363134,9.252217281946134,8.7898764581646,5.651770425771364,0,0
G040.28-00.21,G040.28-0.21,286.4217275,6.4368605555555565,40.281847266069704,-0.2194082499129248,0.297,0.019,-1.799760040252845,0.3094561567465048,-3.8176808839183067,0.32866365357755567,74.01318758505225,5.01458334647542,2.157222498973939,0.14242919515064334,5.622319798348394,0.17068290058665436,-0.010382333089038458,0.008933863194681315,6.015835273203934,0.10850687449590701,7.554761524376396,6.867983613971418,15.454565662826354,8.85571380201512,5.234188006055829,5.104182308881675,0,0
G040.42+00.70,G040.42+0.70,285.6650800000001,6.985847777777778,40.425048944971536,0.7001418836757184,0.078,0.013000000000000001,-2.9486038004370583,0.08926130023291177,-5.4806893820266795,0.09945388637928054,10.039986271019167,4.977170080237939,7.85490357237472,1.3537255428340647,-1.0279984502135413,1.5892580707594801,0.14806544608553585,0.029894193062749513,7.799300736487545,1.5661647931451288,-2.779486484178534,5.9352879751968,-3.1505250297368974,48.81207272736968,14.827210512624905,5.882765673204579,0,1
G041.15-00.20,G041.15-0.20,286.80986499999995,7.221673611111112,41.15598508592042,-0.2008880417037089,0.125,0.018000000000000002,-2.789679519883788,0.13955716217945321,-5.850649211986543,0.15976917819742467,60.038082482918036,3.002311753133438,5.055337762500469,0.7518766953667786,2.3998679634998377,0.86117634580045,-0.024570275185532613,0.01198440492721746,5.503438040568403,0.3028631761214,-6.7263386307517266,11.013602469241622,-13.932254878908488,12.248080290089554,-0.08638332017449812,5.729642066544162,0,0
G041.22-00.19,G041.22-0.19,286.83907166666665,7.2855875,41.226062958855465,-0.1972047771246814,0.113,0.022000000000000002,-2.821355376491303,0.12976906168743177,-5.88761660628877,0.16075487481619324,58.92068815752134,5.020663618139134,5.441665212826427,1.1156550850375617,1.9712977205401359,1.2823341177452683,-0.02777118912774454,0.013715640542970128,5.667993165134971,0.6168912555730923,-11.112781068079862,13.015994595493314,-12.028945769639542,21.820786045178146,-0.15842050141395703,6.193710218231576,0,0
G042.03+00.19,G042.03+0.19,286.86743083333334,8.181509166666668,42.034420659047015,0.1901266241746264,0.071,0.012,-2.398771196894412,0.09060881807858001,-5.6409051137432495,0.11063959211611488,12.00097419052364,5.016564792265921,9.15809869024266,1.5996948097486188,-1.9681620348149416,1.7767295216570531,0.04495834166390398,0.02044463378537878,9.144064432937105,1.9308117537875615,-6.975336829424258,6.292104132153199,32.222092095192636,58.319610754342754,-23.076564075807113,8.414703189637244,0,1
G043.03-00.45,G043.03-0.45,287.91242458333335,8.775184722222223,43.03800702376548,-0.4529477805407846,0.13,0.019,-3.0303553581209663,0.14964079287169313,-6.560047678764823,0.20313921433141244,56.04739732673478,4.99647687957596,5.069131409209166,0.7716501764843686,2.7529963751534474,0.82625085886772,-0.05822771183861336,0.014384218596132925,5.681857272469488,0.26589372201567807,22.947764290358613,9.385132440709299,-9.548270469715114,16.986667221390753,-4.308813696625187,6.3868462565002915,0,0
G043.16+00.01,W49N,287.555875,9.103555555555557,43.16640518860843,0.011163502230476451,0.09,0.006999999999999999,-2.8806719765091504,0.19949695532380177,-5.40970649321033,0.2004874425936308,10.011261656569964,5.003797340648216,7.574855231208002,0.5949304460381866,0.07669139766761957,0.6344015179836016,0.001243502344339939,0.015091614948559706,7.533454583051337,0.5807564351715757,-5.868410373637893,8.782185766223066,-15.483741029270796,20.574566044510288,9.917586424785132,10.790297162413824,0,0
G043.79-00.12,OH43.8-0.1,287.974945,9.597312500000003,43.79539199884004,-0.1272371060397677,0.166,0.01,-3.016175585836808,0.3583879822153592,-6.200284854628349,0.36062489039701884,44.019093642067446,10.057964071466058,4.1138798851942795,0.24909994484985942,3.830603188493965,0.2610868183837316,-0.012466005448396433,0.009863054234151127,5.667305669799797,0.024999647683882742,21.616315971637786,10.7008706499995,-30.27503540296251,12.35874712830229,3.733557670146901,10.468750730180972,0,0
