gname,alias,ra,dec,glong,glat,plx,e_plx,mux,e_mux,muy,e_muy,vlsr,e_vlsr,x,x_std,y,y_std,z,z_std,R,R_std,Upec,Upec_std,Vpec,Vpec_std,Wpec,Wpec_std,is_tooclose,is_outlier
G022.35+00.06,,277.93383291666663,-9.370093333333333,22.356498100596557,0.06636008021647362,0.231,0.10800000000000001,-1.7,0.28,-3.9,0.31,80.0,5.0,1.620367024855565,1.726951303511518,4.2415645936172055,4.1989489578295665,0.008104052716180768,0.0026865364356663582,4.769115155833421,2.8779587833007736,27.202073905395324,56.93354988259051,-7.605938403195864,43.74292646097487,2.1079288469855806,6.403185067029591,0,1
G023.25-00.24,,278.63016541666667,-8.713140555555555,23.25666790847797,-0.2405330629180043,0.16899999999999998,0.051,-1.72,0.23,-4.09,0.28,63.0,3.0,2.3232856816173677,1.2374828138675291,2.775530439895247,2.87938062055534,-0.022412388182374298,0.01491173188763656,3.8172492804583475,1.9127011040832471,-19.412964710991044,41.45882929339523,-28.893596840276132,35.21195467664253,-2.1729433556373348,5.3394145752771305,1,0
G023.43-00.18,,278.66327916666665,-8.523723611111112,23.4398747758758,-0.18234046517464125,0.17,0.032,-1.93,0.15,-4.11,0.13,97.0,3.0,2.3328102680212908,0.5248354205900396,2.8008532715953063,1.2105063364773736,-0.016355370518819197,0.004935765386818828,3.6790266559576326,0.44748721651463697,-1.1325569112614078,39.66933537444048,-0.09186698201341414,15.196544321317104,2.7149717726117086,1.1378963398678106,1,0
G023.70-00.19,,278.80150416666663,-8.29431388888889,23.70648140903539,-0.198089487895776,0.161,0.024,-3.17,0.18,-6.38,0.21,73.0,5.0,2.488887644629967,0.4152058558049818,2.513283836254865,0.945570720802015,-0.01926414817973601,0.004145151405014087,3.556160311387326,0.3130552106348059,48.7015519703587,13.047150748189303,-51.14864586541026,8.539829920495377,4.161572534125009,0.6148184940882725,1,0
G024.78+00.08,,279.0523391666667,-7.203011111111112,24.789784460044235,0.08328615497898524,0.15,0.016,-2.62,0.16,-5.08,0.2,111.0,3.0,2.800434754826203,0.31902732541317147,2.117817783112926,0.690762861360267,0.011630109473805678,0.0006888536382145537,3.5273492801907502,0.14705837820725903,5.927643608429777,23.80194486407806,0.9524721300753072,3.1785581306624904,7.794967409189986,0.042027135300612375,1,0
G024.85+00.08,,279.07661125,-7.147453888888888,24.85019363114266,0.08744403115578879,0.17600000000000002,0.016,-2.42,0.19,-5.23,0.26,111.0,5.0,2.3886806487048724,0.22442595330295143,3.0236465314616994,0.48458768768676447,0.011144414684823226,0.0005224863312104618,3.8533405752304706,0.2178115625163556,36.10543847889744,14.382569182915356,-0.7209161533407098,1.1890007059247483,1.2208450575478507,0.6529783283307439,1,0
G025.70+00.04,,279.51310416666666,-6.404219444444445,25.709476412638782,0.04382484083429205,0.098,0.028999999999999998,-2.89,0.11,-6.2,0.36,93.0,5.0,4.428093615822254,1.916158619842594,-1.0156503528456042,3.9798017402962462,0.00786729417900514,0.0009883369140758378,4.543078126369499,3.636080666085563,-33.397688883978724,31.83806689363068,-3.4031680301802822,104.79407617336048,-5.491336417982924,5.879143539604811,0,1
G027.36-00.16,,280.4627375,-5.028734166666666,27.365018755523895,-0.16583551744408356,0.125,0.042,-1.81,0.11,-4.11,0.27,92.0,3.0,3.6666776204797022,2.101026161429137,1.0970654497692962,4.059340396738715,-0.021716346418214783,0.015642859428685995,4.070591889600914,3.4192232144125962,-81.7331120450095,46.826745226482366,-22.48849999777127,52.46509896505527,-2.50165302489539,5.913241371489024,1,0
G029.86-00.04,W43S,281.4982116666667,-2.7518280555555554,29.86235404758307,-0.04430388038070352,0.221,0.03,-2.33,0.26,-5.47,0.31,101.0,3.0,2.2595519598666995,0.3343751974646128,4.245903395054315,0.5823808450655589,-0.00022726039526404628,0.0008598675634863087,4.809705884923859,0.3111307698715642,45.831869818820294,12.239497599992186,-0.03791142600223907,1.6898543506789538,-1.2099943500778032,1.358408385014931,0,1
G029.98+00.10,,281.41650916666663,-2.5757169444444443,29.981786908873673,0.10870528029669776,0.156,0.01,-0.94,0.32,-3.49,0.32,109.0,10.0,3.208224579693982,0.21012516562659325,2.620461512578035,0.36421551136970404,0.014514190989016596,0.0005849340576354294,4.14297019316417,0.06359667510912848,-64.13211921113802,16.63206078558348,18.195896606316353,7.215678351765732,-14.883699428023723,1.512293669988185,0,1
G030.19-00.16,,281.7627908333333,-2.5100744444444443,30.19808488637404,-0.16914209901434926,0.212,0.01,-2.08,0.22,-3.8,0.25,108.0,3.0,2.3715948362359534,0.11334326194529862,4.106255060232366,0.1947575180305378,-0.010713582686554984,0.0007788617940074734,4.741918671481508,0.1101587078856747,14.62887694649106,6.395795238420891,24.2109761229367,0.813618760012633,10.327585202145212,0.12263350409238187,0,1
G030.22-00.18,,281.7845745833334,-2.4914805555555555,30.22456064109808,-0.18002336531163532,0.284,0.032,-0.87,0.31,-4.7,0.34,113.0,3.0,1.7714238713332628,0.20862405679315402,5.140761192931463,0.3580975200299844,-0.007247238586020737,0.0015110805179954262,5.437404543960238,0.2600812689849804,49.94552897631207,8.809878240583062,29.62582946388588,1.708946146005561,-15.171272295214214,2.696660587570272,0,1
G030.41-00.23,,281.91982875,-2.3419186111111108,30.41930414667541,-0.23203670427991155,0.253,0.021,-1.98,0.28,-4.07,0.29,103.0,3.0,1.9979421269745394,0.17083918544911417,4.77859548701682,0.29096231953189516,-0.012379690448456108,0.0015359738320186544,5.1794543700352325,0.1970604135821292,33.66933734785019,7.526591944729694,21.068905634512646,1.4426527610015407,5.869441350707998,0.1551809758406163,0,1
G030.78+00.20,,281.70035999999993,-1.814985,30.78812070099201,0.2035512648483566,0.14,0.032,-1.85,0.16,-3.91,0.19,82.0,5.0,3.659805589931225,1.1313580344999343,2.039062328613291,1.8987730413748973,0.027415082105005966,0.006748865173266895,4.319899647812017,1.1263281585408227,-66.62910441441426,35.93717836034912,-21.520481763742637,24.173822206503672,3.5239749605411275,1.4693268895211278,0,1
G030.81-00.05,,281.94572958333333,-1.9073377777777776,30.817836048306493,-0.05681146368102075,0.321,0.037000000000000005,-2.34,0.35,-5.66,0.35,105.0,5.0,1.5953337811999355,0.19776208695588737,5.507061329617074,0.331513885502772,0.000941809804492935,0.0005753752749805596,5.733481870696154,0.2542410680727636,67.2488887727048,4.206475937889691,11.726928644371327,3.1400518397249915,0.5232982543240299,0.9201371949422036,0,1
G032.74-00.07,,282.84109333333333,-0.2017277777777778,32.743998601016735,-0.07561954326359703,0.126,0.016,-3.15,0.27,-6.1,0.29,37.0,10.0,4.286792943637509,0.5836669813733495,1.5152723434815418,0.9076194101041195,-0.008697261442491408,0.001944368795162123,4.547753499332405,0.3857426558117,16.473753104234497,4.942201371688228,-53.81267041963427,12.812554778011066,8.73488306870994,0.09441207804564886,0,1
G032.79+00.19,,282.62805416666663,-0.033133333333333334,32.796902748742106,0.19085880269231165,0.10300000000000001,0.031,-2.94,0.24,-6.07,0.25,16.0,10.0,5.232698618550998,2.4387079044755575,0.06080991977140744,3.784596863242381,0.033111297519739534,0.012829457711036558,5.233051964027183,3.6041575924404765,14.55297597193875,3.762708100168713,-53.230484254512746,119.2801532219465,0.988264529801516,3.3027523950543887,0,1
G033.39+00.00,,283.061005,0.41510388888888894,33.39324682286976,0.009930293754734969,0.113,0.028999999999999998,-2.48,0.13,-5.36,0.13,102.0,5.0,4.864829070901493,1.7649948515822145,0.8015686056563052,2.6774419664751448,0.0029060452598593184,0.0009713360592381737,4.930830728240394,2.2662734488794904,-51.387255817562774,31.172225515284644,4.039687634401162,47.22066559265647,-2.005499406607731,3.6489014325215887,0,1
G036.11+00.55,,283.8199695833333,3.084831111111111,36.11515249562877,0.552417516017583,0.24600000000000002,0.055999999999999994,-1.41,0.26,-3.76,0.27,75.0,5.0,2.400843404504422,0.7215545191943631,4.890776782457713,0.9889594208825735,0.04301992335626054,0.011251274077049876,5.456212241465138,0.40558342024154975,-4.731645142909228,26.932952316712928,11.032934059921345,11.879896488719128,-0.3236310818239323,2.6840356426119425,0,0
G037.47-00.10,,285.0297625,3.9980486111111113,37.478995245362846,-0.10479699963239833,0.08800000000000001,0.03,-2.63,0.07,-6.19,0.15,58.0,3.0,6.904307132103706,3.4801405320251075,-0.8233194773760211,4.538841728485131,-0.020142313884282656,0.012967099347167941,6.953223169783875,4.879188053062733,-17.022912787517967,13.872005112189003,28.23966775689948,153.29587586381737,-18.635887918091246,13.418726255985867,0,1
G038.03-00.30,,285.4602816666666,4.4052500000000006,38.03751439318483,-0.3003079837677448,0.095,0.022000000000000002,-3.01,0.06,-6.2,0.11,60.0,3.0,6.49196408072808,2.0267978928564063,-0.1167174711208125,2.5906690132472723,-0.054198708174509544,0.018664012330625854,6.493013213718914,2.558356944776611,-7.302242790525437,11.620643120576139,22.311131287978412,82.86960910179221,-0.43927621269668116,2.5836869725597604,0,1
G040.62-00.13,,286.50678666666664,6.776705555555554,40.62252629485976,-0.1383352018401078,0.08,0.021,-2.69,0.09,-5.6,0.25,31.0,3.0,8.118206592833918,2.8417300892370285,-1.2827514305119867,3.3128568317915708,-0.029600410506052312,0.012315857817972313,8.21892549162358,3.7277062800703575,-18.34445526819816,4.378741699479398,27.25476033237439,109.58640707098287,-3.0380868100715936,3.877913728263646,0,1
G049.41+00.32,,290.2467075,14.780448055555556,49.41561779563076,0.32574685738368936,0.132,0.031,-3.15,0.17,-4.49,0.66,-12.0,5.0,5.756520460807012,1.8452725663833474,3.2501132640194528,1.5807288877869656,0.04629146585848325,0.013049135701545115,6.6106553415410305,1.4832031246132533,-16.051016514732687,1.089731274537218,-64.63833863457367,36.87920843926966,31.848494549729175,7.672089323819192,0,1
G049.48-00.36,W51IRS2,290.9159333333333,14.518041666666667,49.48941604341323,-0.36896760360851205,0.195,0.071,-2.49,0.14,-5.51,0.16,56.0,3.0,3.8971506984669,2.971772278378857,4.85166332065788,2.539061811588981,-0.02903612978962113,0.02639906491011376,6.347841039217721,2.5678000879955896,0.7290669765603619,17.457348652760775,1.9344918557292345,69.31311313416813,-2.2403390226183095,7.6736701452876375,0,0
G073.65+00.19,,304.09138333333334,35.60169277777778,73.65270776749108,0.19422771072774792,0.075,0.02,-2.31,0.17,-4.2,0.23,-76.0,10.0,12.684039001963633,4.489304152546362,4.460888590466126,1.3167995738633442,0.05001022922077571,0.015724162332346494,13.445607926200779,4.101923232265916,20.48944793183123,3.4166996825090927,56.12303898382217,98.26527150463738,-19.321353480737606,9.58605976380449,0,1
G074.56+00.84,IRAS20143+3634,304.05567375,36.72608888888889,74.5695888585289,0.8457682350457756,0.36700000000000005,0.083,-3.0,0.81,-4.37,0.98,-1.0,5.0,2.6346751555934276,0.800391328085485,7.4541173360715245,0.2209306134318059,0.04588388684831929,0.01224295930074043,7.906210596738572,0.20523662969186388,-2.8682053559181995,2.326359141741614,-9.757839708343809,4.900398492463133,8.419997546817587,0.1873634461707441,0,0
G078.12+03.63,IRAS20126+4104,303.608625,41.225747222222225,78.12233662267856,3.6327523931431576,0.645,0.03,-2.06,0.84,0.98,0.84,-6.0,5.0,1.512772306860774,0.07101618040082988,7.863116263945215,0.014939857926120573,0.10376956941086461,0.0046092938487492935,8.00731399613657,0.001224881754148322,-34.6198713781645,1.8872335180083426,-12.30478031543501,0.3696647210308582,23.134999168323596,0.776969758194653,0,1
G098.03+01.44,,325.756,54.93827777777778,98.03586484832444,1.4459922020451168,0.366,0.161,-3.28,1.0,-0.63,1.0,-61.0,5.0,2.6963817344965775,3.3175106714207194,8.561989493138954,0.4683073763320064,0.0750406893229812,0.08545731726067135,8.976532656808454,2.60702064961239,1.8352777239020315,10.235338770040768,-43.92801196723747,35.15932129614633,27.592685210618683,26.360982657209956,0,1
G108.59+00.49,,343.15964583333334,60.01441333333333,108.5946502956341,0.4917667373873994,0.405,0.033,-5.56,0.4,-3.4,0.4,-52.0,5.0,2.341919416950787,0.19688078777204876,8.969247927605426,0.06623608921183982,0.027727376559322885,0.0018616090724715324,9.269951183385237,0.11495690496307327,45.7639418500044,1.0002556632938915,0.22053604188829468,4.606557863175693,0.4395540267159337,0.594423253511683,0,1
G110.19+02.47,IRAS22555+6213,344.37419166666666,62.496343611111115,110.19609843675,2.4761750374699742,0.314,0.07,-2.14,0.68,-0.32,0.77,-63.0,5.0,2.990111180835224,0.9077214485580813,9.281191633127793,0.33388018079553644,0.14461969722118964,0.04220789465904029,9.75096318342948,0.6743719438701297,4.587900648263133,6.753883193761741,-30.316389004550246,7.3928468485321694,14.182893648521262,2.8348937151156517,0,1
G111.23-01.23,,349.3366200000001,59.479713888888895,111.23496496800085,-1.2381963239292646,0.3,0.081,-4.37,0.6,-2.38,0.6,-53.0,10.0,3.1120431789842247,1.4087720812502893,9.390673319850919,0.5474358141410616,-0.06522531359794267,0.032053935818274745,9.892904441896903,1.1698144926521727,32.677105346259886,0.8246776757125481,9.41597935228998,30.98775908130337,-1.2605794880011612,4.835717668333533,0,0
G111.54+00.77,NGC7538,348.43899999999985,61.46959722222223,111.54212948994171,0.7769384028762917,0.37799999999999995,0.017,-2.45,0.4,-2.44,0.4,-57.0,5.0,2.460938746296188,0.11113424435195993,9.152819977436614,0.0438703473883446,0.042543699545807334,0.0016691042672136024,9.477886528777638,0.07138373684009386,17.884089316255995,0.7011984887130814,-18.857586335669367,1.3939007351322352,-10.03714688588636,0.7754202066577753,0,1
G136.84+01.16,,42.39002916666666,60.80768888888888,136.84514450512646,1.167414630612131,0.47,0.115,0.42,0.5,-0.43,0.5,-42.0,5.0,1.4606546429234455,0.5468189572136978,9.739237021483394,0.5832148940752832,0.050413303889681155,0.016782805405249863,9.84815971369913,0.6929756855866273,7.418980786081867,8.934566437755851,-13.620917160112697,1.2487974124308223,5.085976098932408,0.7652848925393957,0,0
G182.67-03.26,,84.86843666666667,24.94220722222223,182.6780127655037,-3.265397302996912,0.157,0.042,0.44,0.35,-0.45,0.36,-7.0,10.0,-0.2958454838200085,0.12119630123695133,14.5078913093379,2.5917310974752072,-0.35148221284090275,0.1462757580545334,14.510907442128893,2.5939568133118445,11.322554401725213,0.8234315821397429,5.756245956983719,6.221685743734845,11.86293032746699,1.6520840753747346,0,0
G188.79+01.03,IRAS06061-2151,92.2790625,21.84483333333333,188.79369548865986,1.0306622558850218,0.496,0.10300000000000001,-0.1,0.5,-3.91,0.5,-5.0,5.0,-0.3067808246833909,0.08353491385475038,10.164424275402638,0.5399781051907753,0.042985378527274,0.01018439588829245,10.169052823384677,0.5427828712505015,14.175476339744844,2.1056681825394175,-14.689750093209511,7.889312957810133,-10.63292090026557,5.132096270239427,0,0
G000.31-00.20,G000.31-0.20,266.78795499999995,-28.77118833333334,0.3152592880390072,-0.20083724333908246,0.342,0.042,0.21,0.39,-1.76,0.64,18.0,3.0,0.016117838457197792,0.002082031345511617,5.252432113809715,0.3783462680508039,-0.006679687857791448,0.0015840818841135046,5.252456843696684,0.3783365508349602,17.42234506416552,0.14265275739460473,-1.6427272930171313,0.8006761495474316,-7.116758253342098,1.9585978111104363,0,0
G005.88-00.39,G005.88-0.39,270.1261670833333,-24.067937777777768,5.884193454612775,-0.3923617226509042,0.33399999999999996,0.02,0.18,0.34,-2.26,0.34,9.0,5.0,0.306730495806298,0.018603993498046683,5.205210957436836,0.18051122130527145,-0.016884658151472706,0.0013627409306109235,5.2142405687192905,0.17904781414565163,-2.7351459781877527,1.0112630104571665,-8.762968715873171,0.5887368991423708,-10.034443191540086,1.0997903234101647,0,0
G006.79-00.25,G006.79-0.25,270.49063541666663,-23.2095125,6.795315908924412,-0.2572553029452956,0.28800000000000003,0.021,-0.3,0.3,-1.3,0.31,22.0,5.0,0.4104602638788508,0.03015176068487181,4.73677728453783,0.2530337428468216,-0.01227322537880169,0.0013117138562938756,4.754528017746564,0.2492467071302151,3.057393311181848,2.2914042554286755,2.2494189875469033,0.7558128868452959,1.7443032785715165,0.4614476921301247,0,0
G007.47+00.05,G007.47+0.05,270.55492625,-22.466383611111112,7.470695519931099,0.05836478557150925,0.049,0.006999999999999999,-2.43,0.1,-4.43,0.16,-14.0,10.0,2.6542047752214684,0.40968054484806427,-12.059352758198486,3.124185129392554,0.01301628690858106,0.0011472890708278656,12.3479873640565,3.140463327448351,4.820359661137315,1.0521495830125036,19.795870781854404,78.69150425651384,0.7052488079267376,1.1364709296316007,0,0
G008.34-01.00,VXSgr,272.0168791666666,-22.22404611111111,8.344133233567696,-1.001949271180782,0.64,0.04,0.36,0.76,-2.92,0.78,5.0,5.0,0.22664486086303223,0.014397325317093068,6.636152228756933,0.09815748321208154,-0.02274646178091514,0.001799613484537873,6.640021407811215,0.09759585517734823,-2.2602001688310005,0.43012151687800715,-4.4656162738031355,1.0552709465631769,-4.621260381075686,0.815032229967872,0,0
G011.10-00.11,G011.10-0.10,272.6176958333333,-19.37506,11.109056798808039,-0.1141616285891001,0.364,0.027000000000000003,-0.2,0.38,-2.0,0.41,29.0,5.0,0.5287057743991393,0.039953017008315786,5.488788205958309,0.20347129838167363,-0.001631729075576135,0.0005452241457986818,5.514193120099261,0.19846731053571473,8.785844898951058,1.999200956310119,-2.3089393313879043,0.7969408102691452,-2.249720153371884,0.7772385387333808,0,0
G011.49-01.48,G011.50-1.49,274.0922195833333,-19.690894166666666,11.49739107867832,-1.4853403015859088,0.8,0.033,1.42,0.52,-0.6,0.65,11.0,3.0,0.24907592927573396,0.010432300850890055,6.9568788207636585,0.05128628020883375,-0.027611448498148464,0.001390330484994778,6.961336204015327,0.05087614017860902,-0.7559589744146534,0.4566538370336051,14.484337377667543,0.026210912267090672,-0.9611871668136125,0.3807103400455126,0,0
G011.91-00.61,G011.91-0.61,273.49216875,-18.905632777777775,11.917706166890024,-0.6131241747829906,0.297,0.05,0.66,0.69,-1.36,0.75,37.0,5.0,0.6960998960121164,0.13504196769654517,4.883237428261884,0.6398294946395063,-0.03262162869041632,0.007411683395789824,4.9326020360460685,0.5951102708235004,2.387955744840127,14.49072337915983,13.37855072673247,4.4195794981660725,-11.853815619752508,3.8141804487813618,0,0
G012.68-00.18,W33B,273.47810708333327,-18.029607777777773,12.68060538759639,-0.1822956124191795,0.41600000000000004,0.027999999999999997,-1.0,0.95,-2.85,0.95,58.0,10.0,0.5274955065460251,0.035997549808085345,5.836991462234208,0.15998543602512366,-0.0035724126344585027,0.0006248093032786709,5.860778176967738,0.15596069761232192,40.961377198534755,1.2765484695649938,-3.5692270340015,1.4076117988676866,2.3649296576610768,0.37824260315332914,0,1
G012.81-00.19,W33M,273.55858333333333,-17.919805555555556,12.813647319205213,-0.19700025679204397,0.34299999999999997,0.037000000000000005,-0.4,0.7,-0.25,0.7,34.0,5.0,0.6458234566850757,0.07233504438295867,5.34190512736132,0.3180315667392507,-0.006256971096497169,0.001326164745769075,5.380802758597812,0.3057317193078877,1.9489524430116167,5.21375652162049,17.96012301418989,1.0728342735402474,11.191647494397877,0.3581687678201828,0,0
