gname,alias,ra,dec,glong,glat,plx,e_plx,mux,mux_std,muy,muy_std,vlsr,vlsr_std,x,x_std,y,y_std,z,z_std,R,R_std,Upec,Upec_std,Vpec,Vpec_std,Wpec,Wpec_std,is_tooclose,is_outlier
G048.60+00.02,G048.61+0.01,290.1298999999999,13.923669444444444,48.60614182320978,0.02304040594740876,0.09300000000000001,0.005,-2.8898140970309765,0.13122423046047907,-5.50008400271895,0.13005377273012966,18.10852375334351,4.988484248742143,8.071956327318178,0.4370471702645988,1.0665099995505298,0.38522581751048574,0.006427087496429654,4.5684622006719146e-05,8.142107990518994,0.3863283450007733,-4.999676444827479,6.024523873868084,18.27069803022718,13.014228502075472,6.299376665563975,6.712253230431141,0,0
G048.99-00.29,G048.99-0.30,290.608895,14.110870277777776,48.990016161571475,-0.29892431112746737,0.17800000000000002,0.017,-2.1986228875673373,0.4756728948188484,-5.848078166685366,0.6355632276795158,66.81093706575479,10.023617837986503,4.240772512047803,0.42741307475222307,4.493641894364989,0.3716728084884717,-0.025532973954712684,0.003136106149743261,6.185404753968908,0.05978363929496142,0.5453600052501995,17.11948427129182,9.62340922152093,10.226818786211041,-13.981119029671499,14.087322023134782,0,0
G049.04-01.07,G049.04-1.07,291.3427099999999,13.788756944444444,49.04295089743425,-1.07875983785717,0.16399999999999998,0.022000000000000002,-3.2280592280258817,0.23059368315910475,-6.415800379146864,0.43376358079681054,38.08113074267327,5.038327199269026,4.59120624057954,0.6577590091541008,4.196421319936427,0.5709024074055764,-0.11083199643766707,0.016678237062788738,6.222393974801655,0.1871032877399625,27.369913688346294,11.584729081874787,-14.041833384952966,10.884209113990133,1.9766606304376775,8.681454674212478,0,0
G049.19-00.33,G049.19-0.34,290.7407104166667,14.269439722222225,49.19012136303167,-0.3367997694748615,0.19699999999999998,0.008,-3.0823750223673785,0.40163074992926523,-5.493180602786051,0.3970459803541887,66.96260748894981,4.968190610667244,3.8418736268888787,0.1560540854809275,4.864014657909393,0.13474821682588123,-0.025865326845088087,0.0012774211195580281,6.1984526791754115,0.00941049299396914,8.351607376069474,9.82236655807425,9.68262256742429,4.992622579970168,10.553929012215999,9.61520136649438,0,0
G049.26+00.31,G049.26+0.31,290.18690458333333,14.640795555555556,49.26516263412598,0.3111684123493835,0.113,0.016,-2.7305405544054127,0.14960859798895176,-5.853196349312275,0.19260683913597199,-0.006661403218416083,5.021199055287643,6.706629231732909,1.0391931494275464,2.4056131205797593,0.8949531216771761,0.05085068932123638,0.007014184606509215,7.125015799129138,0.7728837953243116,14.7188077341617,7.199379440107033,-22.42603802022198,27.272373370401652,-6.437562968728939,7.251994779950357,0,1
G049.34+00.41,G049.34+0.41,290.1351966666667,14.762608333333334,49.3492037302176,0.4125450895850877,0.24100000000000002,0.031,-2.361659180261844,0.2636481912753754,-5.5927251961938955,0.3316244901700077,67.97305013501852,5.0420558986483,3.146217575466993,0.44017506471498197,5.479860876151447,0.3779565288297076,0.03413386229124603,0.003994394717619428,6.319388118324575,0.08958663505789181,11.709465068545075,8.69690157551471,13.339022462059745,5.326034249591317,-2.2541781496890465,5.85733346027379,0,0
G049.48-00.38,W51M,290.9327916666666,14.508194444444444,49.488453801909856,-0.3880043314490998,0.185,0.01,-2.641907616445848,0.19906211368608148,-5.110613469424992,0.20070258441210803,57.963448096296375,4.03208841148884,4.111479490062745,0.22109750007833434,4.66842430488112,0.18891052847745415,-0.03273751365612996,0.0020607281431404465,6.223299510249574,0.011888390571121498,-8.862317399238567,5.970535993209655,1.442914236520565,4.048701460429762,5.4901842837353,5.1390944163014165,0,0
G049.59-00.24,G049.59-0.24,290.86086166666666,14.671376388888886,49.59936101332457,-0.24953430172254354,0.218,0.009000000000000001,-2.2535616528426976,0.24015330505758803,-6.117462274123439,0.2550604496041248,62.99882213118762,4.991779247648114,3.491590229391248,0.14732098707384206,5.2097355053994345,0.12538211348142217,-0.01581954720940591,0.0009030533265818319,6.271566500181588,0.02152225984699502,15.357130761622901,5.699555315014063,6.533367327609767,4.998204266331059,-11.903549282639059,5.395170609561257,0,0
G052.10+01.04,G052.10+1.04,290.90550499999995,17.4862325,52.10051753542083,1.0427643128815771,0.165,0.013000000000000001,-2.767707617829053,1.3883155007434633,-5.869865957575633,1.4098817002757316,41.550569629413495,40.386943275697185,4.785806170251912,0.38517552533260896,4.455693377778319,0.29985259625262145,0.11424753857015202,0.008745610308668291,6.538894721281177,0.09162966637852675,6.2812861325398135,40.633112150557054,-4.486006638781419,40.67999706321957,-0.7362997960545936,40.40480831345883,0,0
G054.10-00.08,G054.10-0.08,292.9533241666666,18.71586,54.109868434719026,-0.08126041992041072,0.231,0.031,-3.1252163603895307,0.5844468763716731,-5.5746416860895085,0.6073611703638312,40.05345254371942,4.994481101068088,3.507915024028417,0.5112577531299068,5.642980872574444,0.36995396735563635,-0.0016936677214896326,0.0010605783253279522,6.652898636192111,0.04986915660670677,10.42829390966058,12.965496330750035,-4.761744026413254,5.338554372240442,9.031873955898366,12.469095099171,0,0
G055.37+00.18,IRAS19312,293.3510125,19.948791666666665,55.37072374786133,0.18554369847933413,0.263,0.05,-2.5930545196124344,1.0048257332251067,-6.72368340910757,1.0047986043491226,36.06773272044637,7.055759389350388,3.125151009337139,0.7235034817850257,6.023097474195526,0.49965968460043697,0.016940968833258428,0.0026294074327248966,6.796023377364665,0.12734469589039715,24.896445142552178,19.243141838243787,-6.269616928973093,9.351657276317296,-9.76847919720124,19.690875417328257,0,0
G056.09+02.09,K3-35,291.93342916666666,21.500955555555556,56.09606157555446,2.093703472898855,0.26,0.04,-3.3414871125313628,0.1008023090890688,-5.930124137163319,0.0701519870436604,26.024741206475262,5.011847437989487,3.1932425256684476,0.5351361861237544,6.035161578052197,0.3596687536201165,0.14531704966398792,0.023417129206301637,6.833080699078174,0.058920213749935224,17.64233515457554,1.631220754898579,-14.96382416010617,5.278337819812589,10.35506810160834,1.819721094967937,0,1
