gname,alias,ra,dec,glong,glat,plx,e_plx,mux_med,mux_std,muy_med,muy_std,vlsr_med,vlsr_std,dist_mode,dist_halfhpd,dist_hpdlow,dist_hpdhigh,x_mode,x_halfhpd,x_hpdlow,x_hpdhigh,y_mode,y_halfhpd,y_hpdlow,y_hpdhigh,z_mode,z_halfhpd,z_hpdlow,z_hpdhigh,vx_mode,vx_halfhpd,vx_hpdlow,vx_hpdhigh,vy_mode,vy_halfhpd,vy_hpdlow,vy_hpdhigh,vz_mode,vz_halfhpd,vz_hpdlow,vz_hpdhigh,vx_res_mode,vx_res_halfhpd,vx_res_hpdlow,vx_res_hpdhigh,vy_res_mode,vy_res_halfhpd,vy_res_hpdlow,vy_res_hpdhigh,vz_res_mode,vz_res_halfhpd,vz_res_hpdlow,vz_res_hpdhigh,R_mode,R_halfhpd,R_hpdlow,R_hpdhigh,az_mode,az_halfhpd,az_hpdlow,az_hpdhigh,Upec_mode,Upec_halfhpd,Upec_hpdlow,Upec_hpdhigh,Vpec_mode,Vpec_halfhpd,Vpec_hpdlow,Vpec_hpdhigh,Wpec_mode,Wpec_halfhpd,Wpec_hpdlow,Wpec_hpdhigh,is_tooclose,is_outlier
G108.59+00.49,,343.15964583333334,60.01441333333333,108.5946502956341,0.4917667373873994,0.405,0.033,-5.563450905149947,0.3983773137804312,-3.3937051363953517,0.39849653912109,-51.96206125911138,4.991145750868564,2.46394994994995,0.20459709709709717,2.2552112112112113,2.6644054054054056,2.3352459937870353,0.19390841673314574,2.137412305460101,2.5252291389263926,8.956752108877568,0.07133926974784277,8.890463406899483,9.033141946395169,0.027345378965963223,0.013589313417061981,0.013437566015688858,0.04061619284981282,212.77946117038908,5.980974534109976,206.21388010286987,218.17582917108982,-101.98938159660598,7.768766767262591,-110.5209000101089,-94.98336647558372,0.23649456215652265,4.8543695293386495,-4.339871425854362,5.368867632822937,-15.357980043105535,8.786284271627062,-24.306372880629777,-6.733804337375652,-43.74572934172794,5.4630347601439695,-48.90283415530384,-37.976764635015904,0.23649456215652265,4.8543695293386495,-4.339871425854362,5.368867632822937,9.263833866506554,0.11516443602204784,9.144592813280186,9.374921685324281,14.638121763532885,1.057435368159684,13.527197446789248,15.642068183108616,46.063385280513906,5.128608992881315,40.80792023480514,51.06513822056777,-3.286768077502032,9.415232740196378,-13.404630126668291,5.425835353724466,0.23649456215652265,4.8543695293386495,-4.339871425854362,5.368867632822937,0,1
G110.19+02.47,IRAS22555+6213,344.37419166666666,62.496343611111115,110.19609843675,2.4761750374699742,0.314,0.07,-2.149530111794125,0.6824279462461218,-0.31866498011039845,0.7773619668928942,-62.999594336489224,4.939739321301685,2.9452412412412414,0.6814494494494496,2.3915635635635635,3.7544624624624627,2.7613148801789453,0.6389215159488795,2.2421911484704804,3.5200341803682393,9.198398124392988,0.2338443323096948,9.005383754867525,9.473072419486915,0.137446964324428,0.03314784079207005,0.10624899652012675,0.17254467810426685,188.50997423596488,7.095441542269114,181.55644152454116,195.74732460907939,-63.50240464234031,12.155043642532647,-77.04924717523929,-52.739159890173994,13.891595565593335,12.180001497040067,1.9385506181875556,26.29855361226769,-36.15462825691752,11.496898620820446,-46.4321588421964,-23.43836160055551,2.6323556757851847,11.942032422635565,-7.7587634452094,16.12530140006173,13.891595565593335,12.180001497040067,1.9385506181875556,26.29855361226769,9.598297157368531,0.41588884716571606,9.25473680536207,10.086514499693502,16.82710598145937,3.163364825212648,14.1945070665173,20.521236716942596,6.754837846902404,10.84501908366802,-4.711870228823017,16.978167938513025,-36.05102314895981,11.71268310738413,-47.121915401144804,-23.696549186376544,13.891595565593335,12.180001497040067,1.9385506181875556,26.29855361226769,0,1
G111.23-01.23,,349.3366200000001,59.479713888888895,111.23496496800085,-1.2381963239292646,0.3,0.081,-4.357314757227629,0.6027924855786498,-2.379617224674905,0.6027488607741558,-53.15181869715977,10.060554552339749,2.967165165165165,0.8992192192192194,2.3045825825825825,4.103021021021021,2.7650750535711928,0.8379834162467001,2.147613588968361,3.8235804214617612,9.258824142866395,0.3256972646068732,9.018836684735014,9.67023121394876,-0.06132806008940739,0.024950369189618404,-0.08944115213404791,-0.0395404137548111,216.92855660223304,13.688869025131993,203.23968757710105,230.61742562736504,-99.81520345327931,22.274587303616215,-125.80222197416492,-81.25304736693249,-0.1310648558627463,10.47395152616916,-11.316838330412338,9.63106472192598,-8.588569050591474,19.14602840191169,-25.123775397697024,13.168281406126354,-31.536077888898035,12.113865841921552,-45.203003454142845,-20.97527177029974,-0.1310648558627463,10.47395152616916,-11.316838330412338,9.63106472192598,9.673926515217472,0.5749063808642481,9.225219096006352,10.375031857734848,16.6335689357928,3.9714726658430166,13.76658866814281,21.709533999828842,33.66441887405158,10.166892228703732,22.82612810194288,43.159912559350346,0.4815684313646429,21.676331625939415,-18.098144390869145,25.254518861009686,-0.1310648558627463,10.47395152616916,-11.316838330412338,9.63106472192598,0,0
G111.54+00.77,NGC7538,348.43899999999985,61.46959722222223,111.54212948994171,0.7769384028762917,0.37799999999999995,0.017,-2.458224167701294,0.3962626919620694,-2.4287333940654623,0.3955559471164138,-57.11870791922218,5.014419833712108,2.631005005005005,0.11965565565565561,2.520034034034034,2.7593453453453454,2.4470361364506634,0.11127983961926757,2.3438330593844072,2.5663927386229424,9.147975625586009,0.05274350030543573,9.096049853967479,9.20153685457835,0.03990266940288494,0.013977038027967001,0.027659217486913842,0.055613293542847844,200.15285268083028,5.657903928640778,193.9766674762835,205.29247533356505,-72.49020934376712,5.45764898371754,-78.06480794856432,-67.14950998112924,-9.866734542118607,5.177037348389798,-14.893401511094593,-4.539326814314997,-26.79090228319471,8.135594322246327,-35.35149033869271,-19.08030169420006,-11.282255886221389,5.449936090845508,-17.255385841788065,-6.355513660097049,-9.866734542118607,5.177037348389798,-14.893401511094593,-4.539326814314997,9.464021240153082,0.07667096893692715,9.396550787488586,9.54989272536244,15.040362340175957,0.583647287452429,14.45204587442391,15.619340449328767,17.905356613204482,5.254674999474083,13.165845829365113,23.675195828313278,-23.58905784248405,8.265250710069779,-31.45188061535942,-14.921379195219863,-9.866734542118607,5.177037348389798,-14.893401511094593,-4.539326814314997,0,1
G136.84+01.16,,42.39002916666666,60.80768888888888,136.84514450512646,1.167414630612131,0.47,0.115,0.4086027047978991,0.5027843218738816,-0.43336810085094135,0.5022088049885866,-41.904937574372724,5.010422451724019,1.9188328328328326,0.5095065065065065,1.5447647647647647,2.5637777777777777,1.3122016449623077,0.34844246251360445,1.0563831281801677,1.7532680532073766,9.582852563915006,0.37227217119462974,9.300114206045667,10.044658548434926,0.04771994139339413,0.018416695326642963,0.030776581692882603,0.06760997234616853,213.06988455607666,5.925960879495975,206.92712022976986,218.7790419887618,-39.697559981806236,5.542485726682845,-45.24004570848908,-34.15507425512339,5.1018402781234045,5.376362759850174,-0.22608678118757553,10.526638738512773,-19.07877754014895,8.265702310316522,-27.21987127292301,-10.688466652289968,-7.459919373449097,9.52700887558601,-15.399093436437436,3.6549243147345827,5.1018402781234045,5.376362759850174,-0.22608678118757553,10.526638738512773,9.676276591673258,0.4225466617948266,9.359366595327137,10.20445991891679,7.826500635334825,1.6951746138945811,6.560770256960204,9.951119484749366,10.224261932802435,9.114958937858937,-0.6497241685029707,17.580193707214903,-18.00995274295491,8.299919956842942,-26.617277142643886,-10.017437228958002,5.1018402781234045,5.376362759850174,-0.22608678118757553,10.526638738512773,0,0
G182.67-03.26,,84.86843666666667,24.94220722222223,182.6780127655037,-3.265397302996912,0.157,0.042,0.4417559176489302,0.3493464815636549,-0.45350318935727274,0.36093411038427625,-6.896856786745771,9.966468570628948,5.687759759759759,1.6729009009009004,4.433084084084084,7.7788858858858845,-0.2653699004363115,0.07814135822129231,-0.36304659821292673,-0.2067638817703421,13.823189860343172,1.6677878288869739,12.572348988677941,15.907924646451889,-0.31886246768355875,0.09809507916748994,-0.4365765626845466,-0.2403864043495667,230.07375496136024,12.51994213607496,217.40990544441087,242.4497897165608,-8.26427921254404,10.221339535589234,-16.96990680179114,3.4727722693873275,12.177319967594883,11.296792978166451,0.3321389807795754,22.925724937112477,2.2617046150498936,13.063813483969327,-11.51990081858807,14.607726149350583,-13.399776718392587,10.25551888771897,-21.854708320481507,-1.3436705450435653,12.177319967594883,11.296792978166451,0.3321389807795754,22.925724937112477,13.826683997948324,1.6694280880035235,12.574612931945682,15.913469107952729,358.88453535460593,0.17594114955417695,358.6746683331646,359.026550632273,13.218279414497971,10.241885637442374,1.2239798847175472,21.707751159602296,1.9609267732882927,12.954514676645474,-11.569344111208096,14.339685242082851,12.177319967594883,11.296792978166451,0.3321389807795754,22.925724937112477,0,0
G188.79+01.03,IRAS06061-2151,92.2790625,21.84483333333333,188.79369548865986,1.0306622558850218,0.496,0.10300000000000001,-0.09669925595906576,0.49762894902021426,-3.9107430566800727,0.501462769102468,-4.937448760188943,4.977416225323931,1.8687747747747747,0.4187587587587588,1.5466526526526525,2.38417017017017,-0.2856293045331555,0.06402894688382033,-0.36443416223631897,-0.23637626846867832,10.019057759813247,0.41589241985908476,9.707138444918934,10.538923284637104,0.04518508331105148,0.016899577576997886,0.026010562598688492,0.05980971775268426,216.1937024878679,8.722970988506844,206.62159273056835,224.06753470758204,-8.419001301397717,5.333300004010599,-13.899862965598334,-3.2332629575771357,-9.363356630883999,6.5000262146837855,-16.730053007525626,-3.730000578158055,-18.90631981738872,10.119431010637847,-29.261086432925126,-9.022224411649432,-14.99110610036577,5.753335003085873,-21.31977460376023,-9.813104597588485,-9.363356630883999,6.5000262146837855,-16.730053007525626,-3.730000578158055,10.025627588896068,0.41877188809909605,9.711548672821745,10.549092449019938,358.35619621433386,0.2928238677185675,358.00266495940537,358.5883126948425,14.394067315374254,5.600974014469124,9.405345521110256,20.607293550048503,-19.322706934794397,10.204651429865422,-29.846253721843112,-9.436950862112269,-9.363356630883999,6.5000262146837855,-16.730053007525626,-3.730000578158055,0,0
G000.31-00.20,G000.31-0.20,266.78795499999995,-28.77118833333334,0.3152592880390072,-0.20083724333908246,0.342,0.042,0.20806585811990597,0.3933369708430458,-1.7424506617817277,0.6459978373827493,17.958812734575652,2.984675553441328,2.830385385385385,0.35325125125125134,2.531203203203203,3.2377057057057055,0.015587161026954134,0.0019456650268505982,0.013927913694411492,0.01781924374811269,5.332360186735181,0.35499638526649413,4.939901871365187,5.649894641898175,-0.007875916737497102,0.007541085866706685,-0.014989139576305537,9.303215710783352e-05,229.63773159736417,9.0117829294078,219.89526356557195,237.91882942438755,-18.587779147151664,3.2838625872109386,-21.837553195395017,-15.26982802097314,-5.986028942575498,6.892355234043251,-13.637454136315142,0.14725633177135933,-7.400614167353545,10.721427914304678,-16.97331766226844,4.469538166340918,-17.98081176278758,3.28179080450402,-21.07900587892774,-14.515424269919702,-5.986028942575498,6.892355234043251,-13.637454136315142,0.14725633177135933,5.3324099094222435,0.35497857286135703,4.939971286158432,5.649928431881146,0.16553867333747113,0.032593680294678073,0.13768589199474623,0.20287325258410238,17.967192719276586,3.2892262658470575,14.516955377478975,21.09540790917309,-7.339690088225282,10.718954611099969,-16.9101852767074,4.527723945492539,-5.986028942575498,6.892355234043251,-13.637454136315142,0.14725633177135933,0,0
G005.88-00.39,G005.88-0.39,270.1261670833333,-24.067937777777768,5.884193454612775,-0.3923617226509042,0.33399999999999996,0.02,0.18131137253088497,0.340533043202007,-2.259988813406967,0.33891402925442865,9.012206337613947,4.968328199776117,2.980104104104104,0.18132932932932921,2.7994914914914917,3.16215015015015,0.3055239087614871,0.01858071115878568,0.28701663914878356,0.3241780614663549,5.218527653493259,0.18202092977743867,5.027299439330192,5.391341298885069,-0.01622879307244905,0.007471551351307984,-0.025083965044369622,-0.010140862341753654,221.19065075496027,5.686722213837712,215.60962969751358,226.983074125189,-10.230880114408546,5.203016990724901,-15.864221818652048,-5.458187837202246,-10.262344556382367,5.0115664967407065,-14.86756782365761,-4.844434830176198,-12.903529051072471,8.339592012748648,-21.711637469031718,-5.032453443534422,2.1719600467816633,5.316441997191431,-2.114163733899801,8.518720260483061,-10.262344556382367,5.0115664967407065,-14.86756782365761,-4.844434830176198,5.22740547990512,0.18110764364977516,5.037874224922797,5.400089512222348,3.3378665548337976,0.3199318528766737,3.027546388524234,3.6674100942775816,-2.6075699705116584,5.283693278486997,-7.688044276749155,2.87934228022484,-12.815079551009365,8.350087706125024,-21.8791152766172,-5.178939864367152,-10.262344556382367,5.0115664967407065,-14.86756782365761,-4.844434830176198,0,0
G006.79-00.25,G006.79-0.25,270.49063541666663,-23.2095125,6.795315908924412,-0.2572553029452956,0.28800000000000003,0.021,-0.30772639615794617,0.29837864883120185,-1.3059969157102218,0.3071176842115958,22.087567378190247,5.0231938338295965,3.4596156156156157,0.2567717717717719,3.1976036036036035,3.7111471471471473,0.40936840290292525,0.030378037891835297,0.37837040505411373,0.4391264808377843,4.732041390533697,0.25736198652484443,4.490697784912888,5.005421757962577,-0.011930304061720489,0.006819534697619766,-0.01993584479370891,-0.0062967753984693765,228.3471965213672,5.967628513423932,222.09763280258466,234.03288982943252,-23.63804355202696,5.2510214411864204,-28.59500779250694,-18.0929649101341,2.336116277416359,5.020504586888475,-3.1635236019967437,6.8774855717802055,-3.2356389076777567,8.481200362861829,-11.055185341521995,5.907215384201663,-3.430772828044372,5.801146074622506,-8.928873958470179,2.6734181907748322,2.336116277416359,5.020504586888475,-3.1635236019967437,6.8774855717802055,4.747250551810234,0.2536953891112286,4.51242506767422,5.0198158458966775,4.883614966062878,0.6280130172730587,4.2650694817135335,5.521095516259651,3.7572062150613768,5.787566060548132,-2.381121424913914,9.19401069618235,-2.7842593849592383,8.477842702148015,-10.77416869417787,6.18151671011816,2.336116277416359,5.020504586888475,-3.1635236019967437,6.8774855717802055,0,0
