gname,alias,ra,dec,glong,glat,plx,e_plx,mux_med,mux_std,muy_med,muy_std,vlsr_med,vlsr_std,dist_mode,dist_halfhpd,dist_hpdlow,dist_hpdhigh,x_mode,x_halfhpd,x_hpdlow,x_hpdhigh,y_mode,y_halfhpd,y_hpdlow,y_hpdhigh,z_mode,z_halfhpd,z_hpdlow,z_hpdhigh,vx_mode,vx_halfhpd,vx_hpdlow,vx_hpdhigh,vy_mode,vy_halfhpd,vy_hpdlow,vy_hpdhigh,vz_mode,vz_halfhpd,vz_hpdlow,vz_hpdhigh,vx_res_mode,vx_res_halfhpd,vx_res_hpdlow,vx_res_hpdhigh,vy_res_mode,vy_res_halfhpd,vy_res_hpdlow,vy_res_hpdhigh,vz_res_mode,vz_res_halfhpd,vz_res_hpdlow,vz_res_hpdhigh,R_mode,R_halfhpd,R_hpdlow,R_hpdhigh,az_mode,az_halfhpd,az_hpdlow,az_hpdhigh,Upec_mode,Upec_halfhpd,Upec_hpdlow,Upec_hpdhigh,Vpec_mode,Vpec_halfhpd,Vpec_hpdlow,Vpec_hpdhigh,Wpec_mode,Wpec_halfhpd,Wpec_hpdlow,Wpec_hpdhigh,is_tooclose,is_outlier
G359.13+00.03,,265.85671208333326,-29.654875277777787,359.13734970150324,0.03164965568619413,0.165,0.031,-3.977368957297803,0.36250248180765954,-6.515139619722144,0.7818670512580932,-1.074168748978316,9.944829161086325,5.649302302302303,1.1189419419419422,4.795148148148148,7.0330320320320325,-0.0850566008010219,0.01684608028477194,-0.1058891580997475,-0.07219699753020362,2.545337625306768,1.120807126471001,1.1421897723201706,3.3838040252621724,0.004546158069896871,0.0027399465289491155,0.0018823211667518998,0.007362214224650131,45.49629954416412,45.24534224661841,-10.553900552392975,79.93678394084384,4.145593242861793,10.169364478334057,-6.59939563990627,13.739333316761844,8.434332838698921,15.304182494193313,-8.261138973148334,22.34722601523829,-142.27266742694778,27.59008148484787,-168.9430795289674,-113.76291655927164,-2.4266963217430373,11.108646220783442,-16.070510767186597,6.146781674380286,8.434332838698921,15.304182494193313,-8.261138973148334,22.34722601523829,2.558798574897258,1.027356504083719,1.242305809185187,3.297018817352625,357.21258563423584,5.699086595050346,347.951569917279,359.3497431073797,-3.8363055361774627,11.282659287403192,-14.185812551690162,8.379506023116221,-142.12189080544817,26.88442914214498,-168.48931169485962,-114.72045341056966,8.434332838698921,15.304182494193313,-8.261138973148334,22.34722601523829,1,0
G359.93-00.14,,266.5079929166666,-29.066298333333336,359.9358046522043,-0.14465979579567287,0.18100000000000002,0.028999999999999998,-1.3356427961555033,0.43667961844478825,-1.8113679905015205,0.7857659433675408,-10.05447424639653,10.001432613340976,5.299724724724724,0.8850665665665667,4.5259539539539535,6.296087087087087,-0.0059469271745098105,0.0009891857955710466,-0.007062009344062627,-0.0050836377529205334,2.8742035497392964,0.883289518195356,1.8798416969205736,3.6464207333112855,-0.0137542523814978,0.00471972162439439,-0.018159325897599228,-0.008719882648810448,191.96831608082312,21.12924327546075,169.14118718501283,211.39967373593433,10.978034817212077,10.260268443556004,-1.1062813496427708,19.414255537469238,13.474123540952625,14.93113650510833,-1.7979064916695933,28.064366518547068,-8.818288081431646,28.884034340470937,-34.155160309914926,23.612908371026947,10.352297330027259,10.234677198632406,-1.5945005895659534,18.87485380769886,13.474123540952625,14.93113650510833,-1.7979064916695933,28.064366518547068,2.8822567877477003,0.8767929561941856,1.888367703853314,3.6419536162416852,359.77613429910446,2.1597450427562137,355.63662296715506,359.9561130526675,-10.042248784632335,10.618081637259728,-19.111860183125017,2.124303091394438,-8.720877229345376,28.882945666202403,-34.32166997893387,23.444221353470937,13.474123540952625,14.93113650510833,-1.7979064916695933,28.064366518547068,1,0
G000.37+00.03,,266.58917166666663,-28.59439472222222,0.3758705159499473,0.03998288982206162,0.125,0.047,-0.7719090612357546,0.28042070077907627,-2.6637253960884077,0.3985638599268195,36.73718461154351,9.966259531476435,6.820013013013012,2.8203053053053053,4.629032032032032,10.269642642642642,0.04473705300168519,0.018505853386705785,0.030360604916145166,0.06737231168955674,1.3754128368800664,2.8251197635369394,-2.126801746016966,3.523437781056913,0.00564224597767439,0.003166161507561188,0.0025933497111339937,0.00892567272625637,161.79059166188455,39.22105441092663,114.13884331216065,192.5809521340139,-37.16668981394134,10.100934529171706,-48.161512354544165,-27.959643296200753,-14.387374006352445,16.102342666808823,-33.230540956873426,-1.0258556232557794,-6.535431570725962,186.50068110466512,-44.10391409540671,328.89744811392353,-31.724185621466937,10.600544140725184,-43.33639994989618,-22.135311668445816,-14.387374006352445,16.102342666808823,-33.230540956873426,-1.0258556232557794,1.3092062774730997,1.5277017244867366,0.09541586623706264,3.1508193152105357,2.421898336646628,89.64139369096871,0.2683513410678004,179.55113872300524,32.922818806738604,51.724160735934625,-56.10241938299502,47.345902088874226,-4.803122853229354,199.58048445790635,-328.9539768049967,70.20699211081597,-14.387374006352445,16.102342666808823,-33.230540956873426,-1.0258556232557794,1,0
G000.67-00.03,SgrB2,266.8333333333333,-28.37777777777778,0.6723936512495867,-0.031085589754245226,0.129,0.012,-0.7771858981700466,0.3983623901627453,-4.254069101989494,0.39652170048491914,62.083567953997616,4.986325858026824,7.710048048048049,0.7237837837837837,6.967705705705706,8.415273273273273,0.09048105589317174,0.008492195991040452,0.0817711112869764,0.0987555032690573,0.5164559420030108,0.7254966583148754,-0.23706419238411325,1.2139291242456376,-0.004369523084321149,0.0010999913471864695,-0.005220459786861625,-0.0030204770924886857,101.69242601763283,20.565925989233598,80.28363420916834,121.41548618763554,-63.53168444517475,5.120478990841086,-69.31481365835998,-59.07385567667781,-46.98042048118998,15.79219935373203,-63.558656906827224,-31.974258199363163,3.6674806135631712,97.02171427455386,-38.199300405475086,155.84412814363262,-50.801181522200594,7.4790906068674055,-58.14719222503121,-43.1890110112964,-46.98042048118998,15.79219935373203,-63.558656906827224,-31.974258199363163,0.19302982209961755,0.40407761688735355,0.09507161194510759,0.9032268457198147,7.780617363055478,87.03834035173733,1.424876485443826,175.5015571889185,51.315545311331334,80.13430289614453,-90.21743473340844,70.05117105888061,8.298982337188306,60.99593973316644,-40.104247257517954,81.88763220881492,-46.98042048118998,15.79219935373203,-63.558656906827224,-31.974258199363163,1,0
G001.00-00.23,,267.23035208333334,-28.19673333333333,1.0080088997502157,-0.2369146459410753,0.09,0.057,-3.8658363309422183,0.2777995927615586,-6.2330045992647625,0.5535444115186546,2.0711878638981105,5.0679986340192436,7.748561561561561,4.848027027027026,4.469702702702703,14.165756756756755,0.13633051207879204,0.08531698632528177,0.07862820248681404,0.24926217513737758,0.42666632456563036,4.84610705650303,-5.987987460370746,3.704226652635313,-0.033093715455176365,0.023150815147068127,-0.06252575951811568,-0.016224129223979422,-20.333045105152905,170.21442097010333,-245.48439559470762,94.94444634549905,-8.978104919726093,6.780184666316879,-15.845588101059928,-2.2852187684261693,10.862718907798808,19.92041564095257,-7.3623422105195,32.47848907138564,-124.05682227651823,130.4798471572276,-172.0862138681357,88.87348044631949,2.906862344067413,10.836663351180277,-7.7668436634860925,13.906483038874462,10.862718907798808,19.92041564095257,-7.3623422105195,32.47848907138564,1.6021667790610339,2.9618271217307184,0.14211115567265187,6.065765399134088,176.12123998536717,89.07302895809471,0.6500478036550564,178.7961057198445,0.7960974233054721,7.231725956058063,-5.656827275946336,8.80662463616979,-73.98659148175442,98.41597252641472,-171.58920886332274,25.2427361895067,10.862718907798808,19.92041564095257,-7.3623422105195,32.47848907138564,1,0
G001.14-00.12,,267.2022541666667,-28.01981944444445,1.1468590971627388,-0.12451539666452208,0.19399999999999998,0.161,0.8167772222696985,0.328074228274926,-3.5845662301024386,0.6817949128785193,-16.008463035078194,3.0374973324811263,3.390682682682683,2.716868868868869,1.4015465465465464,6.835284284284285,0.06786611269210073,0.05437553570417891,0.028055452622969743,0.13680652403132756,4.7958654616121805,2.7162572856967273,1.3520392601038296,6.784553831497284,-0.00937812563140486,0.011096923886066604,-0.019700845525420313,0.0024930022467128943,205.04337432252044,38.3569398732792,157.0971994809214,233.8110792274798,14.145624344323238,3.5718320994979535,10.793857729628478,17.937521928624385,-32.37640946978763,35.164680612674715,-76.7144850248992,-6.385123799549774,-22.354774545132443,44.0498172512136,-63.46793731293184,24.631697189495355,18.769147347768865,5.8438015668036485,13.716693909803212,25.40429704341051,-32.37640946978763,35.164680612674715,-76.7144850248992,-6.385123799549774,4.925850001465265,2.112236244999956,2.1095350081319904,6.334007498131903,1.6366586990733012,88.04911806147398,0.2078697650128716,176.30610588796083,-18.41124907253493,9.458701148907863,-28.59754261751263,-9.680140319696903,-22.381594452471973,40.29028681405481,-60.15373834064832,20.4268352874613,-32.37640946978763,35.164680612674715,-76.7144850248992,-6.385123799549774,0,1
G002.70+00.04,,267.9415691666667,-26.599186111111113,2.703329806207946,0.04008424737831133,0.10099999999999999,0.105,-3.138745141387918,0.8681601593267168,-9.369467531703727,1.236363657133714,93.13248628570491,5.031898181369661,5.466046046046046,4.4666066066066055,2.488308308308308,11.42152152152152,0.25780831702378704,0.21066950528152953,0.11736198016943404,0.5387009907324931,2.700764101172055,4.460079476708689,-3.2460085344395324,5.674150418977845,0.005612386010476381,0.005362512506328916,0.0003948062745887937,0.011119831287246626,2.318617544429344,207.95979601113163,-274.9611104704127,140.95848155185058,-106.4882653681694,12.437417087601787,-121.08547344703138,-96.2106392718278,-43.33078151613745,58.043776462631286,-116.04496301877452,0.042589906488046836,-169.85800439398918,105.72620236514899,-262.690767446315,-51.238362716017036,-87.76354181619644,19.655324996246684,-103.02981365794143,-63.719163665448065,-43.33078151613745,58.043776462631286,-116.04496301877452,0.042589906488046836,2.496822238100968,2.340924356876111,0.3837754734871332,5.065624187239355,6.136715075038537,87.9571441670831,0.8540037136521649,176.76829204781836,103.43687177949288,111.76468447981048,-95.8416694156409,127.68769954398006,-163.4256146306151,201.55950346497343,-262.1486367359082,140.97037019403865,-43.33078151613745,58.043776462631286,-116.04496301877452,0.042589906488046836,1,0
G009.21-00.20,,271.72017541666673,-21.07441055555556,9.214501562373684,-0.20178401986576253,0.303,0.096,-0.41139209679717437,0.4521826060375139,-1.6962331162545172,0.49714398748092514,43.022082018836414,4.947622368343651,2.9398888888888886,1.075,2.0798888888888887,4.229888888888889,0.47077180610692104,0.17213446841994295,0.33306423137096663,0.6773331682108525,5.287068388387915,1.0599985903491884,4.015070079968886,6.135067260667263,-0.010230584256197106,0.009021968715060807,-0.018918405981811215,-0.0008744685516896,230.1300802061565,11.79844217098028,216.57442324375359,240.17130758571415,-45.116244529974495,5.60671573842459,-50.9667305178958,-39.75329904104662,1.6226119565261001,8.113413437403167,-6.7705743580289095,9.456252516777425,-3.083730043558127,15.953170403591205,-18.5534710409799,13.35286976620251,-23.582537715492855,12.807893675200873,-34.162971621093575,-8.54718427069183,1.6226119565261001,8.113413437403167,-6.7705743580289095,9.456252516777425,5.32275025813022,0.975481583327936,4.168098588068582,6.119061754724454,5.763708796116628,4.430942922582695,1.9179847501014597,10.77987059526685,23.17304727943062,14.369463487446168,7.1130586758143295,35.851985650706666,-1.2442847095775278,14.00138624889783,-15.000032603231546,13.002739894564115,1.6226119565261001,8.113413437403167,-6.7705743580289095,9.456252516777425,0,0
G009.62+00.19,,271.5610833333334,-20.52547222222222,9.621176471063592,0.195793505394722,0.19399999999999998,0.023,-0.5789145939402545,0.1294719058230594,-2.4967574394658554,0.2882600673089259,1.9568559446831175,2.9881776448747894,5.051694694694694,0.5960285285285285,4.4892882882882885,5.6813453453453455,0.8442754347853536,0.09961311353900654,0.7502815225229064,0.9495077496009194,3.2049978807801756,0.5890641777982042,2.5762558049955633,3.7543841605919717,0.020121819577406753,0.005018112139176615,0.01522131944149209,0.02525754371984532,187.02054059187714,9.725367244337704,177.94353116382862,197.39426565250403,-10.347927299180691,3.637175518826468,-14.132955481374088,-6.858604443721152,-9.507725284568625,4.949906550153372,-13.94838218964449,-4.048569089337747,-15.608537935272821,13.221655844562854,-28.678220724151046,-2.234909035025339,41.71685583604595,11.945062793963857,32.20834813935831,56.09847372728602,-9.507725284568625,4.949906550153372,-13.94838218964449,-4.048569089337747,3.2976134677969466,0.5396766676034868,2.7311205682628517,3.810473903469825,13.812364806448443,4.4054339797785875,10.33765631535547,19.148524274912646,-36.29789438247363,12.075092369530608,-50.32524719498224,-26.175062455921022,-26.537938258504767,8.724383966777026,-35.26232222528179,-17.81355429172774,-9.507725284568625,4.949906550153372,-13.94838218964449,-4.048569089337747,1,0
G010.32-00.15,,272.25606208333335,-20.085515,10.322582065798148,-0.15976309095023986,0.34299999999999997,0.035,-1.024072916341234,0.359384405205355,-2.424909173977036,0.49588795117040085,9.983007131214123,4.986799739909344,2.874082082082082,0.29357757757757774,2.5895575575575576,3.176712712712713,0.5150025316567526,0.052612053530660535,0.4640128762525882,0.5692369833139093,5.357991446639402,0.28958417060063324,5.053428784455978,5.632597125657244,-0.005208517109436154,0.00751305673843965,-0.012694645329100036,0.0023314681477792643,211.57304234604263,7.881769971282537,204.231899195895,219.99543913846009,-15.65616179394802,5.317975035564146,-19.910541822399335,-9.274591751271043,4.640442703257037,5.611557461264541,-1.391363554666082,9.831751367863,-22.330343341686543,9.550362891826826,-32.17207323699283,-13.071347453339179,8.188574542116674,6.008878800838567,2.5673653413322093,14.585122943009344,4.640442703257037,5.611557461264541,-1.391363554666082,9.831751367863,5.382775377395628,0.2834714912691463,5.083622484481806,5.650565467020098,5.408272568546559,0.8561690417283607,4.637720430991035,6.350058514447756,-5.994237098365112,5.822842347619705,-12.133047635390536,-0.4873629401511259,-23.593901829689713,9.620668999424321,-33.08095042634425,-13.83961242749561,4.640442703257037,5.611557461264541,-1.391363554666082,9.831751367863,0,0
