gname,alias,ra,dec,glong,glat,plx,plx_std,mux,e_mux,muy,e_muy,vlsr,e_vlsr,x,x_std,y,y_std,z,z_std,R,R_std,Upec,Upec_std,Vpec,Vpec_std,Wpec,Wpec_std,is_tooclose,is_outlier
G010.47+00.02,,272.1592875,-19.863961666666672,10.472275231547773,0.02718692730081781,0.11690873568526594,0.008001786624415542,-3.86,0.19,-6.4,0.14,69.0,5.0,1.5621058207174698,0.10852467919940192,-0.2698320524098222,0.5871325242623878,0.00415946240855455,9.8920421264972e-05,1.676171195976563,0.24481883188932224,21.71559254384997,21.19619542432086,-25.280264731384218,7.7449153350450715,19.045485552707188,0.7626173294380791,1,0
G010.62-00.33,,272.57493708333334,-19.90129055555556,10.628762401846712,-0.33293427419314275,0.36235005373224904,0.07567849324297203,-0.36,0.39,-1.86,0.38,-6.0,5.0,0.5350346606474338,0.13336718715924314,5.330373173708839,0.7106611982373926,-0.013127340353912309,0.004663975834928657,5.364640345207807,0.6652821739295456,-26.641942469130484,10.129857888163443,-11.659867703666503,6.9006603719989155,0.1774473534922483,1.9996182793005666,0,1
G010.62-00.38,,272.61901166666667,-19.930204999999997,10.623443843526003,-0.3831828909830312,0.2018207957861101,0.018957791864796073,-0.37,0.5,-0.6,0.25,-3.0,5.0,0.9217101510449167,0.08890023294442642,3.2674226102126025,0.47395633471486276,-0.031050696194690603,0.0035334025136500593,3.4026989377378514,0.42400225709223316,-65.65268593538335,14.872248465131632,10.744338225939417,2.9788894031562028,9.00635925152519,0.07836176785722646,1,0
G012.02-00.03,,273.00766666666664,-18.532166666666665,12.0253782206583,-0.031360968405016364,0.10595910718625577,0.00790589505547555,-4.11,0.11,-7.76,0.28,108.0,5.0,1.9774057856274228,0.15001980204439133,-1.1013716168760024,0.7042529580854253,-0.005610373151476435,0.0008492320104567949,2.3274400339487022,0.4739769380921909,18.799313088288663,28.794686281963273,41.5785928432379,10.148559191101292,2.1472193876071373,0.44144480423481014,1,0
G015.66-00.49,,275.2489458333333,-15.552722222222224,15.665337907741975,-0.4989202772567488,0.2198673664607581,0.02875014152748516,-1.16,0.24,-5.3,0.3,-4.0,5.0,1.2502653059281685,0.1731996179671048,3.7231026660770024,0.6176039806909702,-0.03756720355028797,0.005977655238957862,3.947570047116963,0.50277261768275,-19.924337821728972,3.659005290598941,-83.54549421963041,6.766620843933083,-24.11534424777742,4.482887689792712,1,0
G016.86-02.15,,277.3517020833333,-15.267816944444444,16.863852816256305,-2.158718684011113,0.42627817270894336,0.09158919607597193,0.32,0.49,-2.48,0.56,17.0,3.0,0.7172555765706433,0.18660095048443137,5.815346546321868,0.6155417463973941,-0.0891055563672658,0.024634224854630356,5.867900064744314,0.5605099485224432,-8.959265829704906,10.45974934000645,-6.137729077202504,5.366822799367747,-8.820828296083668,4.366145094374506,0,0
G017.02-02.40,,277.65122124999994,-15.241217777777774,17.021111438425848,-2.4026814379453247,0.529546486427404,0.10844585048514169,0.1,0.61,-2.81,0.76,22.0,3.0,0.5791470769331009,0.14038243262676658,6.289653851781597,0.45854087080574346,-0.07862260554914734,0.020411107572983513,6.3196182260791245,0.4330696781685003,2.912002004321725,5.8537273674325965,-4.013047759209628,4.3073452088734925,-5.268651717567194,3.152284350333991,0,0
G019.00-00.02,,276.4365741666667,-12.379412777777777,19.00861898230549,-0.02927879524970525,0.2475917870662694,0.06283680467211013,-1.77,0.29,-4.0,0.42,56.0,5.0,1.4291096750051564,0.8321865242723838,4.032956942627395,2.4156626501643927,0.0007530840506600455,0.0028127029002885575,4.48050851762879,2.1817653490500613,12.298845376223463,25.78049741054642,-29.390312480951984,42.23418364275557,1.726084531206762,3.672113708286187,0,1
G019.36-00.03,,276.607415,-12.06479638888889,19.36479458120437,-0.030218659385238107,0.3519555481141802,0.06825912640879886,-1.12,0.38,-2.5,0.46,27.0,3.0,0.9825352939888884,0.22133026072562836,5.385822765926,0.6297355955801689,0.0022797410781851004,0.0007441798400723876,5.488530341844978,0.5422648441507095,-5.569654622819702,11.21158993728822,-12.643626892303807,6.318103729311844,5.59703846645152,0.5557223455394381,0,0
G019.49+00.11,,276.53820458333337,-11.880931666666665,19.495878629696847,0.11540813737933625,0.3272808219877411,0.10101550170162372,-3.6,0.42,-8.2,1.03,121.0,5.0,2.020739490390231,86.30538956415182,2.473651892734524,243.7751896546529,0.014227701651732217,0.369199666655779,7.9264402394830045,258.5001687540772,118.13754722084401,18.917252442385276,76.29327037838765,10947.17366335951,-10.237755424552253,788.7227239344105,0,1
G022.35+00.06,,277.93383291666663,-9.370093333333333,22.356498100596557,0.06636008021647362,0.23212270686504022,0.10879109853262917,-1.7,0.28,-3.9,0.31,80.0,5.0,2.2635672357953305,49.228337710343084,2.6776728672496715,119.69490795960267,0.009104648852623307,0.07658219583679358,10.879964909348471,129.01248101392278,2.265855609557601,58.96422829075337,100.75958160069686,2590.882515916206,-0.2769270417852005,182.5286887132291,0,1
G023.25-00.24,,278.63016541666667,-8.713140555555555,23.25666790847797,-0.2405330629180043,0.16978485404298393,0.050896091296001096,-1.72,0.23,-4.09,0.28,63.0,3.0,2.7278101666266963,4.141537554120448,1.834281034551439,9.636548353642931,-0.027286929141525803,0.0499057416535832,4.450825521917115,10.050427099213584,-30.5543981218391,41.210955106631786,-33.0088778154114,205.53042377169962,-3.9183606714260546,17.869650982397783,1,0
G023.43-00.18,,278.66327916666665,-8.523723611111112,23.4398747758758,-0.18234046517464125,0.17007210905125408,0.03223188506785759,-1.93,0.15,-4.11,0.13,97.0,3.0,2.4341969143971545,0.5274515851802891,2.5670101027516696,1.2165403877047205,-0.017308851705940605,0.0049603688608302835,3.7526056476081737,0.4370149069024145,-11.517788379003244,40.03440637911893,-6.426898202360116,15.524942051690864,2.495155256240071,1.143568449628225,1,0
G023.70-00.19,,278.80150416666663,-8.29431388888889,23.70648140903539,-0.198089487895776,0.16081987006501847,0.023854909187531463,-3.17,0.18,-6.38,0.21,73.0,5.0,2.5591823939494636,0.4101751626140439,2.353197806991695,0.9341140514892271,-0.019965926285302287,0.004094928161153064,3.6113727148893515,0.29283832348115074,44.55632964860434,13.064582758269749,-48.30073709694447,8.007169579204463,4.05748317383617,0.6073692657871044,1,0
G024.78+00.08,,279.0523391666667,-7.203011111111112,24.789784460044235,0.08328615497898524,0.1502100062970787,0.016158040359107822,-2.62,0.16,-5.08,0.2,111.0,3.0,2.8248748766885003,0.31557855493488424,2.064899656153931,0.6832955305895508,0.011682881338540065,0.0006814069466552693,3.5760453638241327,0.14869707885775693,3.3538243916937542,23.542269191580427,-0.05459144619151882,3.0117104116843016,7.7917477843288765,0.04157281075858755,1,0
G024.85+00.08,,279.07661125,-7.147453888888888,24.85019363114266,0.08744403115578879,0.17587677836635504,0.016131208234781726,-2.42,0.19,-5.23,0.26,111.0,5.0,2.4100606527411568,0.22679566494473963,2.977482143759655,0.4897044447644475,0.011194189497877448,0.0005280032597275182,3.8621977628560358,0.2201531824622237,33.72381581722128,14.527696524806741,-0.6388721575434629,1.1994633006124276,1.1586388862478874,0.6598731206829979,1,0
G025.70+00.04,,279.51310416666666,-6.404219444444445,25.709476412638782,0.04382484083429205,0.09779025843451153,0.029123472658427664,-2.89,0.11,-6.2,0.36,93.0,5.0,4.611259571867578,50.03026296852492,-1.3960803355638913,103.91129709604661,0.007961769486992188,0.02580514744482715,7.871467090792709,115.16005226580837,-27.9572504079434,32.11075043720078,100.44013390433021,3729.6106640178505,-6.053324833768588,153.50247848494718,0,1
G027.36-00.16,,280.4627375,-5.028734166666666,27.365018755523895,-0.16583551744408356,0.12423980609457572,0.04194218245332754,-1.81,0.11,-4.11,0.27,92.0,3.0,4.458792518703455,52.322034471828985,-0.4333600462326961,101.09010162280909,-0.02761391315572464,0.3895554683188522,7.647109517933843,113.65911439500304,-76.4247166258732,47.39330537442653,26.078461729170417,2412.854677872338,-4.7310239261904,147.25795640204888,1,0
G029.86-00.04,W43S,281.4982116666667,-2.7518280555555554,29.86235404758307,-0.04430388038070352,0.22130233487456635,0.03010867002002254,-2.33,0.26,-5.47,0.31,101.0,3.0,2.2941773906070693,0.3329785319414677,4.185596327519881,0.5799482745465393,-0.00031630194197904333,0.0008562759472734516,4.8096279676141505,0.3117050425447859,43.62977204264465,12.09377205532209,0.4272397680995613,1.7282662665401947,-1.3506611094819365,1.3527343931277116,0,1
G029.98+00.10,,281.41650916666663,-2.5757169444444443,29.981786908873673,0.10870528029669776,0.1561310020090687,0.01001986640526929,-0.94,0.32,-3.49,0.32,109.0,10.0,3.2140323067482255,0.20916014888049855,2.610394825550562,0.3625428223007337,0.014530358197457996,0.0005822477008666146,4.161152177952291,0.06451846159775629,-64.50833958293246,16.55614987115832,17.192214463540566,7.140535882719316,-14.925498271274957,1.5053483395124212,0,1
G030.19-00.16,,281.7627908333333,-2.5100744444444443,30.19808488637404,-0.16914209901434926,0.21186200366225053,0.0099628698459306,-2.08,0.22,-3.8,0.25,108.0,3.0,2.379420162965843,0.11260019595114734,4.092808815739871,0.1934807091027723,-0.010767356046443612,0.0007737556615092771,4.738233883127954,0.10944209349127118,14.032760653639967,6.35395129649492,24.128044074974916,0.8065372622296699,10.33605193603908,0.12182953228964115,0,1
G030.22-00.18,,281.7845745833334,-2.4914805555555555,30.22456064109808,-0.18002336531163532,0.28415080701586914,0.03195877603393381,-0.87,0.31,-4.7,0.34,113.0,3.0,1.7947672429627746,0.209225201157603,5.100692930343896,0.3591293679836596,-0.00741631647011472,0.0015154346540983477,5.416883818135855,0.26148922470833397,48.5116867881686,8.80021837565044,29.62831021477342,1.72347189178504,-15.473007153705211,2.7044309393694324,0,1
G030.41-00.23,,281.91982875,-2.3419186111111108,30.41930414667541,-0.23203670427991155,0.2531241230395309,0.02098798635102623,-1.98,0.28,-4.07,0.29,103.0,3.0,2.014360990391885,0.171036055077939,4.750631934208826,0.2912976152294124,-0.012527308481720623,0.0015377438392766474,5.167357270609729,0.19667344657740582,32.63514726916224,7.563055392155164,21.011998718329195,1.4441142607159851,5.85452735284154,0.155359801448068,0,1
G030.78+00.20,,281.70035999999993,-1.814985,30.78812070099201,0.2035512648483566,0.13927298204287475,0.03179576662916363,-1.85,0.16,-3.91,0.19,82.0,5.0,3.904486148991876,1.0908923126840577,1.6284117342607523,1.830858889231431,0.028874669656660086,0.006507475893881995,4.624964719839828,1.0239768133778688,-68.78205558966498,35.678017200060495,-27.809990997819707,23.31470668844201,3.20620135235721,1.4167729045271307,0,1
G030.81-00.05,,281.94572958333333,-1.9073377777777776,30.817836048306493,-0.05681146368102075,0.32110419668591716,0.03655287780769805,-2.34,0.35,-5.66,0.35,105.0,5.0,1.6170602884066088,0.19260392964669973,5.470640603413403,0.3228671281898569,0.0008785980167795734,0.0005603679688489825,5.711602236302606,0.24845912843169551,66.56890682341691,4.063000656345301,11.696352520103481,3.088950077695721,0.4222102869347169,0.8961375877849163,0,1
G032.74-00.07,,282.84109333333333,-0.2017277777777778,32.743998601016735,-0.07561954326359703,0.12592433160307273,0.01596375585819468,-3.15,0.27,-6.1,0.29,37.0,10.0,4.367813087899812,0.5827512693946328,1.3892836240770938,0.9061954509074013,-0.008967163707499504,0.0019413182854475174,4.69277491812033,0.3828223661759579,15.720734751017226,4.934163015314129,-50.19553008152195,12.71996146490102,8.747988624493392,0.09426395544567184,0,1
G032.79+00.19,,282.62805416666663,-0.033133333333333334,32.796902748742106,0.19085880269231165,0.10289280647486662,0.031172358648038953,-2.94,0.24,-6.07,0.25,16.0,10.0,5.9350311263051365,5.460182194932783,-1.0291301263166992,8.473580771912301,0.03680610048928834,0.02872470968576674,6.8950253217256146,9.505655674378733,13.304875304919953,3.883485640185343,0.9311405324703633,305.762615663203,0.03709265396818875,7.394747763211824,0,1
G033.39+00.00,,283.061005,0.41510388888888894,33.39324682286976,0.009930293754734969,0.11261609234906805,0.02904282332132337,-2.48,0.13,-5.36,0.13,102.0,5.0,5.318643358147795,2.4791916107631193,0.11314653090065772,3.7608561042769155,0.002656295986650586,0.0013643825686722284,5.836844677142099,3.8108323504843042,-50.00452166214279,31.318366034282544,18.514570825935547,96.18362918109491,-2.9437024848475057,5.125412015734544,0,1
G036.11+00.55,,283.8199695833333,3.084831111111111,36.11515249562877,0.552417516017583,0.24571479439264066,0.05597917549659994,-1.41,0.26,-3.76,0.27,75.0,5.0,2.5530666305029484,0.7651237240382663,4.682140304653547,1.0486751796291898,0.04539355582760104,0.011930653184210344,5.465965549217176,0.4989404899150589,-11.570165838980477,27.16341238525511,8.09687403344699,12.427168501273242,-0.8898704349771995,2.846104198224157,0,0
G037.47-00.10,,285.0297625,3.9980486111111113,37.478995245362846,-0.10479699963239833,0.08767965976982076,0.02989919837792317,-2.63,0.07,-6.19,0.15,58.0,3.0,8.634969778020336,56.90703236518726,-3.080470808746558,74.21884569502267,-0.02659081050662317,0.2120371678791047,10.940334137239038,93.33385495815787,-15.549647003484294,14.105288180279912,156.40198640009925,2967.2111351579324,-25.308977143457128,219.42214181351508,0,1
G038.03-00.30,,285.4602816666666,4.4052500000000006,38.03751439318483,-0.3003079837677448,0.09468674068891375,0.022149584958738484,-3.01,0.06,-6.2,0.11,60.0,3.0,6.935755045968874,2.0343113240734936,-0.6839745745847001,2.6002727401437116,-0.05828541069017148,0.018733200666263636,7.265403304089071,2.5857832453013216,-7.124666634211843,11.611642043950512,47.86739309504917,83.75379528306362,-1.005004517168336,2.593264816716406,0,1
G040.62-00.13,,286.50678666666664,6.776705555555554,40.62252629485976,-0.1383352018401078,0.07989769648988632,0.021018441941617484,-2.69,0.09,-5.6,0.25,31.0,3.0,8.849231479053351,6.450961149901782,-2.1349719836511216,7.520457624746496,-0.03276862081363113,0.02795801072465144,9.602574351354487,9.424953666236373,-17.70372998750496,4.434343379628129,69.72583100578599,277.3649153331222,-4.035666225762646,8.803183278541463,0,1
G049.41+00.32,,290.2467075,14.780448055555556,49.41561779563076,0.32574685738368936,0.1318253196363623,0.03100296782009079,-3.15,0.17,-4.49,0.66,-12.0,5.0,6.202913468079923,4.969192007542466,2.86771646543409,4.256794090142375,0.04944820434484248,0.035140424246671485,7.141878990703388,6.205373706268923,-15.616414789968132,1.101182313312186,-50.79765317954624,159.8648246634937,33.70446265315066,20.66040846409795,0,1
G049.48-00.36,W51IRS2,290.9159333333333,14.518041666666667,49.48941604341323,-0.36896760360851205,0.19545324041577436,0.07142579244018821,-2.49,0.14,-5.51,0.16,56.0,3.0,5.168261176364494,77.24027806891178,3.7656352638577175,65.99356275988707,-0.040327751377883976,0.6861464888314986,9.562027598151852,101.3443113482238,-3.714969668030417,18.030976001018104,91.63672242960419,2897.165644769172,-5.522583290313669,199.4488003483432,0,0
G073.65+00.19,,304.09138333333334,35.60169277777778,73.65270776749108,0.19422771072774792,0.07491342464000313,0.019924806090752506,-2.31,0.17,-4.2,0.23,-76.0,10.0,13.999885269018888,5.2675541127918155,4.074925477954525,1.5450753113023248,0.05461909055084492,0.018450047746704227,14.77499765537155,4.943241196738009,20.560236472915832,3.4598144370071813,86.97091652416093,117.01918806537905,-22.131094261793017,11.247865330232843,0,1
G074.56+00.84,IRAS20143+3634,304.05567375,36.72608888888889,74.5695888585289,0.8457682350457756,0.3663324084957276,0.08292656367431649,-3.0,0.81,-4.37,0.98,-1.0,5.0,2.798277964578658,0.8384296656222385,7.408958339865585,0.2314302689765782,0.04838639088804223,0.012824801959436152,7.96276966133018,0.2717477563926887,-3.3190358376755253,2.3350088776018714,-8.437756791297199,6.615667288916621,8.458295295705007,0.19626783300929168,0,0
G078.12+03.63,IRAS20126+4104,303.608625,41.225747222222225,78.12233662267856,3.6327523931431576,0.6449456515552283,0.030236279067309624,-2.06,0.84,0.98,0.84,-6.0,5.0,1.5176029587905875,0.07156698981511722,7.862100027178947,0.015055733130156868,0.10408310210299053,0.004645044045828001,8.007564085619924,0.0012254460584748344,-34.74665968230797,1.9018271273993832,-12.33752979390228,0.372738299670598,23.18785008822169,0.7829960222800286,0,1
G098.03+01.44,,325.756,54.93827777777778,98.03586484832444,1.4459922020451168,0.36403571853814626,0.16151241953406936,-3.28,1.0,-0.63,1.0,-61.0,5.0,4.933599298389138,114.41766063098481,8.87780022938045,16.151458054902267,0.13267022847886809,2.947338318757713,13.36536403977504,115.22496884182978,0.1986290407033622,25.899773213974946,15.41003978564731,1582.5617081401929,45.36964487806746,909.1642096452586,0,1
G108.59+00.49,,343.15964583333334,60.01441333333333,108.5946502956341,0.4917667373873994,0.40519183341343584,0.03293019373177224,-5.56,0.4,-3.4,0.4,-52.0,5.0,2.354853568903185,0.19589293658868123,8.97359933056499,0.06590374901831482,0.027849675615984417,0.0018522684316400002,9.279033988281144,0.1143060258990368,45.81020275778863,0.9961382514575969,0.5725790143645856,4.581122693642588,0.40050318395993595,0.5914407293098687,0,1
G110.19+02.47,IRAS22555+6213,344.37419166666666,62.496343611111115,110.19609843675,2.4761750374699742,0.3146907445414079,0.07073579557951873,-2.14,0.68,-0.32,0.77,-63.0,5.0,3.1631126515424293,0.9067013019011118,9.344825430047973,0.33350494811726394,0.15266404591766242,0.042160459134956856,9.890355313586056,0.6672694633550565,3.5204232817005563,6.801810595612951,-28.91335227700071,7.345855425254547,14.723192418361613,2.8317077076119848,0,1
G111.23-01.23,,349.3366200000001,59.479713888888895,111.23496496800085,-1.2381963239292646,0.2995192278886791,0.08100531600373265,-4.37,0.6,-2.38,0.6,-53.0,10.0,3.4054050461740646,5.529495716851166,9.504671030864921,2.1487109446812838,-0.07190020628469089,0.1258131838175481,10.227863216381175,5.702512653816395,32.44539543326919,0.8472864206399956,18.134555469652685,134.11877315029602,-2.2675664827506554,18.980415988383893,0,0
G111.54+00.77,NGC7538,348.43899999999985,61.46959722222223,111.54212948994171,0.7769384028762917,0.3780285445194699,0.017119486050617968,-2.45,0.4,-2.44,0.4,-57.0,5.0,2.465368022781721,0.11234958796860892,9.154568438491358,0.044350105423048486,0.04261022201442876,0.001687357283900834,9.48122060400295,0.07216649343069632,17.860413503766726,0.7088488390422135,-18.798633241433908,1.4091595192050483,-10.068051405980796,0.783900059144985,0,1
G136.84+01.16,,42.39002916666666,60.80768888888888,136.84514450512646,1.167414630612131,0.470927345899294,0.11528021605583012,0.42,0.5,-0.43,0.5,-42.0,5.0,1.5623497711701853,0.5100352504770534,9.847700915549197,0.5439828862139963,0.05353450063224384,0.015653850777578412,9.978406949161228,0.6368659385906433,5.9101976826575235,8.867009823768699,-13.849514327374548,0.9379163638928583,4.94365157951805,0.713805303754487,0,0
G182.67-03.26,,84.86843666666667,24.94220722222223,182.6780127655037,-3.265397302996912,0.15699738395852195,0.04199913009645961,0.44,0.35,-0.45,0.36,-7.0,10.0,-0.3258422650457269,0.1369670733770029,15.149359653943934,2.9289823185884245,-0.3876863037925609,0.16531001591840272,15.152973067049286,2.9316165740604183,11.446537565212612,0.824885250763628,4.046911363997275,7.332924756161289,12.271830632754462,1.8670629257441225,0,0
G188.79+01.03,IRAS06061-2151,92.2790625,21.84483333333333,188.79369548865986,1.0306622558850218,0.49797571659598405,0.10261523399424329,-0.1,0.5,-3.91,0.5,-5.0,5.0,-0.3221048348623143,0.07850235067377556,10.263480222173882,0.5074471094033054,0.04485364867991565,0.009570836678103854,10.268709844389239,0.5099422665783012,14.504724723480647,2.0483369061598635,-16.141102393738464,7.378687198355258,-11.574375100135569,4.822912989393131,0,0
G000.31-00.20,G000.31-0.20,266.78795499999995,-28.77118833333334,0.3152592880390072,-0.20083724333908246,0.34212675785233615,0.04200945902663522,0.21,0.39,-1.76,0.64,18.0,3.0,0.016338100778086326,0.0021029774845202774,5.21240609437438,0.38215259572261595,-0.0068472710947223205,0.001600018435413398,5.212432838037292,0.38214285822263233,17.398951523862344,0.14304311388724503,-1.4174972925945728,0.7450769366910301,-7.323962290155694,1.9783021551886446,0,0
G005.88-00.39,G005.88-0.39,270.1261670833333,-24.067937777777768,5.884193454612775,-0.3923617226509042,0.3340502066718744,0.019660369493576475,0.18,0.34,-2.26,0.34,9.0,5.0,0.3079660061165263,0.01833841313702885,5.193223021886466,0.1779343425653896,-0.01697515917589607,0.0013432871919088875,5.202427735706019,0.1764964543329081,-2.8342073579761795,0.994866793676155,-8.726140226717362,0.584031289404728,-10.107481396149437,1.0840903226997887,0,0
G006.79-00.25,G006.79-0.25,270.49063541666663,-23.2095125,6.795315908924412,-0.2572553029452956,0.28800883320087456,0.0209420743562387,-0.3,0.3,-1.3,0.31,22.0,5.0,0.41303788586586004,0.030546432089328474,4.71514586653095,0.2563458274613163,-0.0123853615327062,0.001328883531899872,4.7335068584692515,0.2525072799334097,2.7461140226657776,2.3225639073495032,2.499197583574426,0.7686340356507211,1.7048549117075964,0.4674878106704547,0,0
G007.47+00.05,G007.47+0.05,270.55492625,-22.466383611111112,7.470695519931099,0.05836478557150925,0.048988015421360595,0.0069276332148427286,-2.43,0.1,-4.43,0.16,-14.0,10.0,2.7104202269682656,0.40810180058159395,-12.48804648212084,3.112145774772362,0.013173715359142926,0.0011428678795720683,12.781370358396265,3.1282987246982583,4.723339719993472,1.0560996248507393,29.9434622099719,78.39284322846326,0.5493047986010281,1.1320914271467306,0,0
G008.34-01.00,VXSgr,272.0168791666666,-22.22404611111111,8.344133233567696,-1.001949271180782,0.640483617712313,0.03951249124285685,0.36,0.76,-2.92,0.78,5.0,5.0,0.2274210271712447,0.014236473870319658,6.630860514519062,0.09706083693657125,-0.022843479756389062,0.001779507636663672,6.63478272539312,0.09650469774635415,-2.2891854869138846,0.4255116166149172,-4.5130238369694835,1.0431552108888271,-4.665199136578939,0.8059264335459745,0,0
G011.10-00.11,G011.10-0.10,272.6176958333333,-19.37506,11.109056798808039,-0.1141616285891001,0.3640891050367637,0.027100804453440284,-0.2,0.38,-2.0,0.41,29.0,5.0,0.5321755132239228,0.04015144185442355,5.471117643968536,0.20448182935259684,-0.001679079326659662,0.0005479319767793016,5.497270012397436,0.19946533190828222,8.543370811472016,2.005964556521034,-2.2991638499606615,0.8023030897062782,-2.317219805110362,0.7810986586688811,0,0
G011.49-01.48,G011.50-1.49,274.0922195833333,-19.690894166666666,11.49739107867832,-1.4853403015859088,0.7999359189246179,0.03297894726896379,1.42,0.52,-0.6,0.65,11.0,3.0,0.24952110166309302,0.01033173754722911,6.954690306827413,0.05079190050832498,-0.02767077737967416,0.0013769282424070718,6.959175658418179,0.05038612202153981,-0.7785962520466873,0.4521293169163969,14.487195598996326,0.02589181601138047,-0.97743302986843,0.3770404411344214,0,0
G011.91-00.61,G011.91-0.61,273.49216875,-18.905632777777775,11.917706166890024,-0.6131241747829906,0.2980359023824205,0.04987672244489589,0.66,0.69,-1.36,0.75,37.0,5.0,0.7140760309997463,0.13135988004275093,4.79806641394023,0.6223837455665989,-0.03360823621310629,0.007209594605238474,4.8577366281848695,0.5816852126804072,-0.4855243206503372,13.550118080277889,14.336230841469279,4.008372513677425,-12.361540912740896,3.7101820623585584,0,0
