gname,alias,ra,dec,glong,glat,plx,plx_std,mux,e_mux,muy,e_muy,vlsr,e_vlsr,x,x_std,y,y_std,z,z_std,R,R_std,Upec,Upec_std,Vpec,Vpec_std,Wpec,Wpec_std,is_tooclose,is_outlier
G010.47+00.02,,272.1592875,-19.863961666666672,10.472275231547773,0.02718692730081781,0.11704938395761251,0.007976560045684727,-3.86,0.19,-6.4,0.14,69.0,5.0,1.5455117215157146,0.10469686485432035,-0.1800558335436595,0.5664235545108498,0.0041745879569152,9.5431362275506e-05,1.645445436413756,0.21291542202417954,24.944960551380973,20.863673156829513,-26.139392667816956,8.54361015670066,18.928876614436014,0.7357187698204319,1,0
G010.62-00.33,,272.57493708333334,-19.90129055555556,10.628762401846712,-0.33293427419314275,0.36238050971207086,0.07577775186861936,-0.36,0.39,-1.86,0.38,-6.0,5.0,0.4859108409088919,0.09570277044271243,5.592134655981904,0.5099623600537381,-0.011409434225275262,0.0033468157962091216,5.615292296462268,0.49577455580097773,-23.677124762865777,5.284582863982365,-10.426528317243276,2.5319646365217623,0.9139770051296194,1.4349032414431524,0,1
G010.62-00.38,,272.61901166666667,-19.930204999999997,10.623443843526003,-0.3831828909830312,0.20208082977678662,0.018920153534839897,-0.37,0.5,-0.6,0.25,-3.0,5.0,0.904083263190719,0.08399218260161943,3.36139733764701,0.44778990664119195,-0.03035010309398619,0.0033383285881493654,3.487176899252234,0.40438393745493634,-62.848500743727676,13.27493790927635,10.2283583545494,2.72371923291572,8.990821900853195,0.07403553058139123,1,0
G012.02-00.03,,273.00766666666664,-18.532166666666665,12.0253782206583,-0.031360968405016364,0.1059691072622436,0.008026066385920641,-4.11,0.11,-7.76,0.28,108.0,5.0,1.9549073162143038,0.14735791516977434,-0.9957548021577857,0.6917569963524332,-0.005483013828563475,0.0008341636027443892,2.261008131308476,0.4486363430788594,23.247775180557642,29.45154980042123,40.0828946085443,10.782785233033628,2.213422864017,0.4336119974036628,1,0
G015.66-00.49,,275.2489458333333,-15.552722222222224,15.665337907741975,-0.4989202772567488,0.21958890605878784,0.0288337600264991,-1.16,0.24,-5.3,0.3,-4.0,5.0,1.2075986769542897,0.15504880366799528,3.8752454952946764,0.5528808866363312,-0.03609464604001202,0.005351214421940398,4.07303966239598,0.4646369854622043,-19.055529136657093,3.091890528629454,-81.84909710370212,6.499169737001728,-23.01101325653754,4.013094147888673,1,0
G016.86-02.15,,277.3517020833333,-15.267816944444444,16.863852816256305,-2.158718684011113,0.4269729694458857,0.0915733803058836,0.32,0.49,-2.48,0.56,17.0,3.0,0.6462801334169666,0.12867785181792277,6.049473693674159,0.4244704511152927,-0.07973569506020564,0.016987475826164045,6.0866375044060925,0.40421160878983436,-5.595355579122922,5.4948191462319755,-4.451813045942607,3.131109318752223,-7.16012355614542,3.010843031672262,0,0
G017.02-02.40,,277.65122124999994,-15.241217777777774,17.021111438425848,-2.4026814379453247,0.5305473109012124,0.10705215983002085,0.1,0.61,-2.81,0.76,22.0,3.0,0.5273959026259939,0.09943296577509816,6.458692299741035,0.3247847886674801,-0.07109816843799642,0.01445720039723368,6.481512115076302,0.31340937540533487,4.781747757609305,3.4036593076559787,-2.423568575289175,3.1919479954818524,-4.106580268688582,2.232764998121095,0,0
G019.00-00.02,,276.4365741666667,-12.379412777777777,19.00861898230549,-0.02927879524970525,0.24734521241208385,0.06337241697257494,-1.77,0.29,-4.0,0.42,56.0,5.0,1.229351279743437,0.28097146315804794,4.612813597855561,0.8156011296943101,0.0014282464106861168,0.0009496539853417425,4.806558780799614,0.6561224810610086,22.241897687130766,13.880278527365231,-25.361045110931453,6.196592242269667,2.607540214747407,1.2398171941104268,0,1
G019.36-00.03,,276.607415,-12.06479638888889,19.36479458120437,-0.030218659385238107,0.3512239763585471,0.06960881988469363,-1.12,0.38,-2.5,0.46,27.0,3.0,0.9070321534741139,0.16942486684464783,5.600646599794754,0.48205278879948016,0.0025336056642974512,0.0005696580752192465,5.679596485881362,0.43956011817211044,-2.158385122874149,7.241232381345166,-10.803390436916885,4.129441154558895,5.786613909976042,0.42539679882422926,0,0
G019.49+00.11,,276.53820458333337,-11.880931666666665,19.495878629696847,0.11540813737933625,0.32759849997196777,0.10095686910831067,-3.6,0.42,-8.2,1.03,121.0,5.0,0.9214617754207122,0.24256030429870865,5.578633340627017,0.6851273655297726,0.00952517996706742,0.0010376314149470498,5.667274088582063,0.6168315538479402,119.37194493373674,2.539203150272316,-34.51538461059782,15.02060054187682,-0.19173954895418183,2.2166961401944913,0,1
G022.35+00.06,,277.93383291666663,-9.370093333333333,22.356498100596557,0.06636008021647362,0.23054191070272337,0.10768538325723506,-1.7,0.28,-3.9,0.31,80.0,5.0,1.243611947448022,0.5604334687536482,5.1576155189795365,1.3626507735168683,0.0075179526676619575,0.0008718398315644883,5.358622579965076,1.266347253484537,39.423682211410096,17.210657462049603,0.30526164036691006,19.38962144485772,3.5048602373949294,2.0779736005816156,0,1
G023.25-00.24,,278.63016541666667,-8.713140555555555,23.25666790847797,-0.2405330629180043,0.1685441890318712,0.05054541144440535,-1.72,0.23,-4.09,0.28,63.0,3.0,2.1161292804688165,0.550446516418317,3.2575428930839605,1.2807814494600047,-0.019916142838101114,0.006632908982113871,4.0717014147535595,0.673965065675482,-9.472379771534143,30.244869579499692,-29.090926671585347,16.36728970236709,-1.279117683668885,2.3750327032736487,1,0
G023.43-00.18,,278.66327916666665,-8.523723611111112,23.4398747758758,-0.18234046517464125,0.16972048234560738,0.03149376723176684,-1.93,0.15,-4.11,0.13,97.0,3.0,2.255773834914611,0.3932262291121412,2.978533905860455,0.9069563968723957,-0.015630888623857916,0.003698059114720187,3.844225979618181,0.3991280663693859,2.2429140315038176,31.108948713083947,-2.2384328933031616,8.219705369791756,2.881994560765019,0.8525542851960848,1,0
G023.70-00.19,,278.80150416666663,-8.29431388888889,23.70648140903539,-0.198089487895776,0.1610526473668099,0.02404579689614519,-3.17,0.18,-6.38,0.21,73.0,5.0,2.440242119651304,0.3564837729905,2.624066917646389,0.8118397500134762,-0.0187785021721139,0.0035589074475152432,3.67939517342311,0.29786642762273585,48.10797489520895,10.401243098966889,-50.32936700264452,6.123497474004077,4.233604679128217,0.5278654272637902,1,0
G024.78+00.08,,279.0523391666667,-7.203011111111112,24.789784460044235,0.08328615497898524,0.150150031037472,0.015929446659610134,-2.62,0.16,-5.08,0.2,111.0,3.0,2.760215333514701,0.2897115925902211,2.2049014914172336,0.6272879867192672,0.01154326645914721,0.000625554203954929,3.596356087028565,0.15500062799781253,8.192810398698324,21.505731036071005,0.3095795709662766,2.3066290024618694,7.800265723555291,0.038165220750844324,1,0
G024.85+00.08,,279.07661125,-7.147453888888888,24.85019363114266,0.08744403115578879,0.1758269328848226,0.016143447767535023,-2.42,0.19,-5.23,0.26,111.0,5.0,2.3704889943447287,0.21554359814580767,3.0629265326907813,0.4654086226835188,0.011102062672476203,0.000501807309509707,3.900647530770043,0.22079421740163807,36.21636585989287,13.429512733718871,-0.83011127217512,1.1800722500145078,1.2737745689471875,0.6271346799612418,1,0
G025.70+00.04,,279.51310416666666,-6.404219444444445,25.709476412638782,0.04382484083429205,0.09782747518004793,0.02885819491473073,-2.89,0.11,-6.2,0.36,93.0,5.0,4.017899089582777,1.0764318524484577,-0.16368910470950082,2.235715412765047,0.007655719631868932,0.0005552136050977044,4.455569065111718,1.573321474756758,-10.788013204668754,30.847314815015842,-0.8773194678113306,39.30949104134349,-4.232780641885322,3.302700155202736,0,1
G027.36-00.16,,280.4627375,-5.028734166666666,27.365018755523895,-0.16583551744408356,0.12484751301961088,0.04193297394760826,-1.81,0.11,-4.11,0.27,92.0,3.0,3.242804962381282,0.927467484131222,1.9160192713254707,1.791936861192895,-0.018560469291112842,0.006905313101419505,4.179128102894015,0.8905255865832129,-47.90428150154019,44.18809351616125,-17.652224790927733,26.841096368950033,-1.3086829495462913,2.610314520855405,1,0
G029.86-00.04,W43S,281.4982116666667,-2.7518280555555554,29.86235404758307,-0.04430388038070352,0.22099129883613372,0.029781562963809474,-2.33,0.26,-5.47,0.31,101.0,3.0,2.2102265968318586,0.2894962749313843,4.331813315482636,0.5042152842562846,-0.00010041701677054488,0.0007444584958785865,4.8887738074771985,0.29604056299345183,46.589134759354955,9.850185857209814,0.8413266507889106,1.8008858319693344,-1.009608713677486,1.1760865347645826,0,1
G029.98+00.10,,281.41650916666663,-2.5757169444444443,29.981786908873673,0.10870528029669776,0.15601148008518456,0.009891203943433534,-0.94,0.32,-3.49,0.32,109.0,10.0,3.1896363385309257,0.20140256065769543,2.6526810029968764,0.34909638929905906,0.014462446138296855,0.0005606525837701083,4.167558043294125,0.06623980655951738,-62.57878025544876,15.995951729380671,18.021268455846737,6.657856351326192,-14.74991783473729,1.4495161333664457,0,1
G030.19-00.16,,281.7627908333333,-2.5100744444444443,30.19808488637404,-0.16914209901434926,0.21191809968320954,0.0099983681318426,-2.08,0.22,-3.8,0.25,108.0,3.0,2.3682170639732827,0.1116321484032521,4.112059080083737,0.1918173147860054,-0.010690371622049739,0.000767103521479971,4.749191821115742,0.10915404366904707,14.661465069020997,6.273755682426975,24.207264251547716,0.7947454100458371,10.323930568940803,0.12078213819766855,0,1
G030.22-00.18,,281.7845745833334,-2.4914805555555555,30.22456064109808,-0.18002336531163532,0.28417674610582033,0.031919418009875085,-0.87,0.31,-4.7,0.34,113.0,3.0,1.7485570878608883,0.19339750114671925,5.180011404907924,0.3319615513435302,-0.00708161266758416,0.0014007933730363295,5.475108362596761,0.2464944772763491,50.417828418793086,7.882268106602698,30.01307196911858,1.6719111440192824,-14.875697783327478,2.499843148932806,0,1
G030.41-00.23,,281.91982875,-2.3419186111111108,30.41930414667541,-0.23203670427991155,0.25286457575755544,0.021178668052736358,-1.98,0.28,-4.07,0.29,103.0,3.0,1.9886966825602128,0.16579390588561244,4.794341733668718,0.2823695236775709,-0.012296566891946258,0.0014906129426864754,5.197167598731277,0.1931224281435607,33.75167216521646,7.21933871364165,21.231277723179282,1.4201229723904092,5.877839406941531,0.15059811972365064,0,1
G030.78+00.20,,281.70035999999993,-1.814985,30.78812070099201,0.2035512648483566,0.139403370662362,0.03228335556095953,-1.85,0.16,-3.91,0.19,82.0,5.0,3.474673567661026,0.738339819713488,2.349771831937998,1.2391654120927664,0.026310718128744304,0.0044044022699701955,4.419500464263101,0.37878267945013006,-53.15099883565386,32.73378230713221,-19.01619938770633,18.649904089008675,3.7644111886298663,0.9589029446268282,0,1
G030.81-00.05,,281.94572958333333,-1.9073377777777776,30.817836048306493,-0.05681146368102075,0.3208459828880458,0.03697514690035838,-2.34,0.35,-5.66,0.35,105.0,5.0,1.575200028738415,0.17834843597489872,5.540812078362768,0.2989702621644019,0.0010003875811398992,0.0005188925843723495,5.766115917346435,0.23441891618539493,67.42451230661085,3.592017345825844,12.383801325183507,3.043993505281594,0.6169755349331316,0.8298103652035037,0,1
G032.74-00.07,,282.84109333333333,-0.2017277777777778,32.743998601016735,-0.07561954326359703,0.12593719241807047,0.01598956531663608,-3.15,0.27,-6.1,0.29,37.0,10.0,4.224473426850225,0.5258899627866314,1.6121810343438507,0.8177744382267252,-0.008489656545113706,0.0017518963141024873,4.616016582565749,0.28811389400093484,16.941401879196608,4.504231612547031,-52.976549091697365,10.012691039169722,8.724802465779714,0.08506625489283132,0,1
G032.79+00.19,,282.62805416666663,-0.033133333333333334,32.796902748742106,0.19085880269231165,0.10301569569510377,0.03093322184633649,-2.94,0.24,-6.07,0.25,16.0,10.0,4.7669570506695145,1.202382007090434,0.7835877783460069,1.8659599061053218,0.030661142772448396,0.006325443520385547,5.178872427134177,1.2019561451808685,15.28320148031415,2.4426265320482017,-56.056700420868886,40.187873282255126,1.619020298450124,1.628391020671345,0,1
G033.39+00.00,,283.061005,0.41510388888888894,33.39324682286976,0.009930293754734969,0.11258848409859824,0.02911048281713957,-2.48,0.13,-5.36,0.13,102.0,5.0,4.55458403526861,1.038302484752052,1.2722006177267164,1.575072382833558,0.0030767835427725617,0.0005714127964351649,5.0156981311886835,0.8743154258421914,-35.12028049857264,29.403662406084006,5.889491378089332,11.096488202420499,-1.3641074195780167,2.1465577764185366,0,1
G036.11+00.55,,283.8199695833333,3.084831111111111,36.11515249562877,0.552417516017583,0.24668101936938902,0.05631509362818914,-1.41,0.26,-3.76,0.27,75.0,5.0,2.263095717543372,0.473414388559857,5.079573150716906,0.6488596593787257,0.040872009458903485,0.007381999413783946,5.607972530486969,0.345615043676489,-0.6262628771245092,18.222588196871076,12.505250677575416,6.911224448370606,0.18876221855148462,1.761004967495359,0,0
G037.47-00.10,,285.0297625,3.9980486111111113,37.478995245362846,-0.10479699963239833,0.08786790559343602,0.02985302284216501,-2.63,0.07,-6.19,0.15,58.0,3.0,6.062616648898453,1.781871957215525,0.27442351676038296,2.3239391397568245,-0.017006151992298067,0.006639303924804742,6.454283663605385,1.9361332818207235,-6.95948838647795,12.981104954498102,15.57095449876134,58.56033267802252,-15.39049765799531,6.870542093649118,0,1
G038.03-00.30,,285.4602816666666,4.4052500000000006,38.03751439318483,-0.3003079837677448,0.09520900166815652,0.02208191169661917,-3.01,0.06,-6.2,0.11,60.0,3.0,6.114217952023229,1.329431548881846,0.36612060265013663,1.6992898655857889,-0.05072018748488197,0.01224223042095481,6.34145470410142,1.3995113385758826,-1.7680723223193,10.716700412038188,18.29724664832911,44.490324410668315,0.042260577483309206,1.6947101562826241,0,1
G040.62-00.13,,286.50678666666664,6.776705555555554,40.62252629485976,-0.1383352018401078,0.08022212593139888,0.020855098157967055,-2.69,0.09,-5.6,0.25,31.0,3.0,7.538547410708538,1.7360382716472758,-0.606991305056021,2.0238538030972646,-0.027088208486241473,0.007523867450024673,7.763217276543982,2.0100761483134377,-15.531746169881005,4.439060081894339,16.05476462542149,57.995334120567165,-2.247065766731887,2.3690521038257963,0,1
G049.41+00.32,,290.2467075,14.780448055555556,49.41561779563076,0.32574685738368936,0.1311680562522402,0.031231303387643898,-3.15,0.17,-4.49,0.66,-12.0,5.0,5.459555807559014,1.1897904748592578,3.504504194981383,1.0192186283406144,0.04419143352212734,0.008413790811009562,6.642078250917044,0.6523064951462679,-15.92843301565602,0.5676353174015838,-62.34663191281228,14.645755967547224,30.61380467938593,4.946791583012756,0,1
G049.48-00.36,W51IRS2,290.9159333333333,14.518041666666667,49.48941604341323,-0.36896760360851205,0.19721200741909853,0.0699965094265319,-2.49,0.14,-5.51,0.16,56.0,3.0,3.316045134051246,1.0276473941247197,5.3481559213340635,0.8780148711880444,-0.023874010327693148,0.009128872511391389,6.416761356891727,0.5010689167621735,7.007905109494819,9.911281771603873,3.5514067473613395,12.974536347998233,-0.73981610120874,2.653577188787612,0,0
G073.65+00.19,,304.09138333333334,35.60169277777778,73.65270776749108,0.19422771072774792,0.07515379228122508,0.019910210077819714,-2.31,0.17,-4.2,0.23,-76.0,10.0,11.832629313625198,2.7574217625458215,4.710623488501781,0.8088050349233634,0.047028095755130735,0.009658099772193538,12.844226569553939,2.3418954535014276,18.799073291914457,3.1323328009334124,40.228177647663045,57.75793426630173,-17.50332915479262,5.887952544891957,0,1
G074.56+00.84,IRAS20143+3634,304.05567375,36.72608888888889,74.5695888585289,0.8457682350457756,0.36661795225925986,0.08321370544444164,-3.0,0.81,-4.37,0.98,-1.0,5.0,2.490527606832459,0.520040752947774,7.493906130945922,0.14354593625234613,0.0436789746874097,0.007954656115896838,7.915103561277038,0.059500374993854466,-2.389579979593233,1.6391922974395892,-9.530309000473617,1.3374280911524723,8.386254075911307,0.12173623601668618,0,0
G078.12+03.63,IRAS20126+4104,303.608625,41.225747222222225,78.12233662267856,3.6327523931431576,0.6455418924482659,0.030172968864127788,-2.06,0.84,0.98,0.84,-6.0,5.0,1.5096191096097475,0.07039992557621798,7.863779610223182,0.014810214801497136,0.1035649116468024,0.004569295927764053,8.00769339413919,0.0012695290326224988,-34.53447958994686,1.8711663242690193,-12.296040536553459,0.36500478157294436,23.100500848478212,0.7702274727131961,0,1
G098.03+01.44,,325.756,54.93827777777778,98.03586484832444,1.4459922020451168,0.36597938786114426,0.15984502353218147,-3.28,1.0,-0.63,1.0,-61.0,5.0,2.1142317107315174,0.8772302113088829,8.47981186742409,0.12383181830770286,0.06004481313702986,0.022596985481998462,8.780786098236485,0.24463788227480757,5.777159563628229,5.851642005594112,-47.38249446976192,4.500049847819497,22.96691360042716,6.970482592838496,0,1
G108.59+00.49,,343.15964583333334,60.01441333333333,108.5946502956341,0.4917667373873994,0.4055615408465008,0.03333222887612056,-5.56,0.4,-3.4,0.4,-52.0,5.0,2.321651898005805,0.1896707626812207,8.962429379141994,0.06381043930186181,0.02753573674737647,0.0017934345782828283,9.25975915260104,0.11006869592902896,45.64024921027839,0.9721530581545944,-0.20071884105062512,4.416141179309245,0.5007458001145803,0.5726547172269084,0,1
G110.19+02.47,IRAS22555+6213,344.37419166666666,62.496343611111115,110.19609843675,2.4761750374699742,0.31434854183797745,0.07072900060311263,-2.14,0.68,-0.32,0.77,-63.0,5.0,2.8326818727778718,0.5901631605164271,9.223285624714983,0.21707516446272668,0.13729943431312924,0.027441837526581084,9.660889679365791,0.39459991588813914,6.19601762545168,5.088412824030664,-31.563862983213593,4.710866241248227,13.691228108728378,1.8431313232693294,0,1
G111.23-01.23,,349.3366200000001,59.479713888888895,111.23496496800085,-1.2381963239292646,0.2996430483676127,0.08116684812557884,-4.37,0.6,-2.38,0.6,-53.0,10.0,2.8727980302848404,0.6901041856431499,9.297704865619986,0.26816811018459724,-0.059781744163745806,0.015702011396262344,9.748410852755624,0.4657553641352749,32.78195697916069,0.4651340288657627,5.01817730480539,13.493557040289222,-0.43935225896495433,2.3688352771328174,0,0
G111.54+00.77,NGC7538,348.43899999999985,61.46959722222223,111.54212948994171,0.7769384028762917,0.37802982055353457,0.017118731833441488,-2.45,0.4,-2.44,0.4,-57.0,5.0,2.4553648623053963,0.11094055225358994,9.150619681493538,0.04379388725050479,0.042459986432822075,0.0016661952420989775,9.474799106175663,0.07116720234368691,17.92355537228156,0.7007839949061658,-18.92407333392851,1.3908320007107453,-9.998256062439255,0.7740687531267625,0,1
G136.84+01.16,,42.39002916666666,60.80768888888888,136.84514450512646,1.167414630612131,0.4698460057134008,0.11517426311481492,0.42,0.5,-0.43,0.5,-42.0,5.0,1.3658823743453112,0.30394464859996645,9.63815676841075,0.32417501935417226,0.04750458150473405,0.009328579092086618,9.737664945640564,0.36749660139727724,9.608206520654564,6.102994405790261,-13.660676828750075,0.22459853707530658,5.218611927331822,0.42537707347780845,0,0
G182.67-03.26,,84.86843666666667,24.94220722222223,182.6780127655037,-3.265397302996912,0.1570687870413781,0.04193468046661583,0.44,0.35,-0.45,0.36,-7.0,10.0,-0.27502258114510253,0.06450593950100895,14.06260243623316,1.379431943634661,-0.3263503743063814,0.0778543165362966,14.065337222377012,1.3804734781423005,11.047398539435319,0.6194700557851508,6.454605778476179,2.813453541879635,11.579083497479647,0.8793109552770019,0,0
G188.79+01.03,IRAS06061-2151,92.2790625,21.84483333333333,188.79369548865986,1.0306622558850218,0.4954615525067471,0.1024581320588357,-0.1,0.5,-3.91,0.5,-5.0,5.0,-0.29475859616786027,0.057595520691636135,10.086711378190797,0.3723032525612296,0.04151965444842205,0.007021921218903672,10.091120960346203,0.37394354717495465,13.765597453771852,1.6125632131425323,-13.578741242482982,5.384079787160524,-9.894316749289581,3.5384696444172454,0,0
G000.31-00.20,G000.31-0.20,266.78795499999995,-28.77118833333334,0.3152592880390072,-0.20083724333908246,0.3419002920957736,0.042213921037221276,0.21,0.39,-1.76,0.64,18.0,3.0,0.01585062675976359,0.0019198971883233893,5.300989763396338,0.3488832854554788,-0.006476383901757768,0.001460724576476634,5.3010143454998255,0.3488751290674546,17.430985520408587,0.12382536429028708,-1.3841213072186411,0.5952661193101406,-6.865388240673527,1.8060758012666893,0,0
G005.88-00.39,G005.88-0.39,270.1261670833333,-24.067937777777768,5.884193454612775,-0.3923617226509042,0.33426600383934413,0.01991054036066591,0.18,0.34,-2.26,0.34,9.0,5.0,0.30558143566268503,0.018140699493238228,5.2163600824834715,0.17601596244377185,-0.016800489594350976,0.0013288046844320911,5.225381570300587,0.1746157860115671,-2.70655312553909,0.9750025163513597,-8.648193029588077,0.5983595279557691,-9.966515559384504,1.0724023186016387,0,0
G006.79-00.25,G006.79-0.25,270.49063541666663,-23.2095125,6.795315908924412,-0.2572553029452956,0.2874644593551926,0.02116980544534316,-0.3,0.3,-1.3,0.31,22.0,5.0,0.4094341694379239,0.030010164094951264,4.745388274775364,0.2518454634791112,-0.012228586450080486,0.001305553877414231,4.7633074730343585,0.24814286658663123,3.0146452563070083,2.254656297170855,2.4232402307684557,0.7167439712487221,1.7600068030396863,0.45928067374883524,0,0
G007.47+00.05,G007.47+0.05,270.55492625,-22.466383611111112,7.470695519931099,0.05836478557150925,0.04898449092698522,0.007013289134290375,-2.43,0.1,-4.43,0.16,-14.0,10.0,2.599329601964192,0.3631386326300576,-11.640879871411064,2.7692609039843887,0.012862611838262015,0.0010169508648899873,11.93008500254633,2.7821477338802434,4.4267676594229295,1.0820964578694197,8.524758945107964,70.12988384419052,0.8574748287853041,1.0073617226887948,0,0
G008.34-01.00,VXSgr,272.0168791666666,-22.22404611111111,8.344133233567696,-1.001949271180782,0.6397969959237392,0.040417949074214296,0.36,0.76,-2.92,0.78,5.0,5.0,0.22591973973435384,0.014254979730826301,6.6410959293018195,0.09718700541939693,-0.022655824267880514,0.0017818208021563734,6.6449608808478295,0.09663478391658528,-2.244677436874048,0.4248895354718972,-4.402450058068656,1.0464431001875836,-4.580211291922906,0.8069740498513638,0,0
G011.10-00.11,G011.10-0.10,272.6176958333333,-19.37506,11.109056798808039,-0.1141616285891001,0.36413034905618236,0.026962217959756812,-0.2,0.38,-2.0,0.41,29.0,5.0,0.5262088025451371,0.03870637631911749,5.501504695054768,0.19712245119464433,-0.0015976538179829668,0.000528211698284531,5.526915576483382,0.1923779310201393,8.840147553832423,1.9135169007658641,-2.1802884614692726,0.7955805457192606,-2.2011445287911418,0.7529866233549646,0,0
G011.49-01.48,G011.50-1.49,274.0922195833333,-19.690894166666666,11.49739107867832,-1.4853403015859088,0.8005055393514771,0.033209012042044045,1.42,0.52,-0.6,0.65,11.0,3.0,0.24850075964354196,0.010305129194211251,6.959706414728383,0.05066109106673815,-0.027534794662613063,0.0013733821019261722,6.964151986542235,0.05025790415864312,-0.7340357436959183,0.45049951411847244,14.484700485722785,0.025569950985459736,-0.9401972596603065,0.376069411323234,0,0
G011.91-00.61,G011.91-0.61,273.49216875,-18.905632777777775,11.917706166890024,-0.6131241747829906,0.29749988633273183,0.050220327998425,0.66,0.69,-1.36,0.75,37.0,5.0,0.6741892674704717,0.10964074849186237,4.987050092029769,0.5194783954650587,-0.03141907925690719,0.006017555349350067,5.036128545260046,0.49445723929197555,3.093104556346369,9.431772399481472,13.664406833260728,2.030583916877872,-11.23496288508376,3.0967380468502617,0,0
