R0_mode,R0_hpdlow,R0_hpdhigh,R0_up_err,R0_low_err,Zsun_mode,Zsun_hpdlow,Zsun_hpdhigh,Zsun_up_err,Zsun_low_err,Usun_mode,Usun_hpdlow,Usun_hpdhigh,Usun_up_err,Usun_low_err,Vsun_mode,Vsun_hpdlow,Vsun_hpdhigh,Vsun_up_err,Vsun_low_err,Wsun_mode,Wsun_hpdlow,Wsun_hpdhigh,Wsun_up_err,Wsun_low_err,Upec_mode,Upec_hpdlow,Upec_hpdhigh,Upec_up_err,Upec_low_err,Vpec_mode,Vpec_hpdlow,Vpec_hpdhigh,Vpec_up_err,Vpec_low_err,roll_mode,roll_hpdlow,roll_hpdhigh,roll_up_err,roll_low_err,a2_mode,a2_hpdlow,a2_hpdhigh,a2_up_err,a2_low_err,a3_mode,a3_hpdlow,a3_hpdhigh,a3_up_err,a3_low_err
8.173855323333282,8.149954560998681,8.201739546056983,0.027884222723701058,0.023900762334600145,4.39110550675187,-4.2239945939591905,15.7541254671725,11.36301996042063,8.61510010071106,8.41416370594227,5.978336002017643,10.497216363091606,2.083052657149336,2.4358277039246277,-0.15151296220384225,-4.256923761453715,10.228204907597721,10.379717869801564,4.1054107992498725,8.527865573092624,7.721697833086994,9.116580172702,0.588714599609375,0.8061677400056304,2.1981474749438163,0.28713222690769413,4.823716250506488,2.6255687755626713,1.9110152480361222,-11.878598496720597,-18.991972765765034,-4.455947085543798,7.422651411176799,7.113374269044437,0.0042705159108559765,-0.0886888835165236,0.11310103231364182,0.10883051640278585,0.09295939942737957,1.0210361469973315,0.973998981553155,1.0577393897302874,0.03670324273295589,0.047037165444176465,1.6513797431378752,1.6189607167029165,1.6726197949400894,0.02124005180221422,0.03241902643495864
