R0_mode,R0_hpdlow,R0_hpdhigh,R0_up_err,R0_low_err,Zsun_mode,Zsun_hpdlow,Zsun_hpdhigh,Zsun_up_err,Zsun_low_err,Usun_mode,Usun_hpdlow,Usun_hpdhigh,Usun_up_err,Usun_low_err,Vsun_mode,Vsun_hpdlow,Vsun_hpdhigh,Vsun_up_err,Vsun_low_err,Wsun_mode,Wsun_hpdlow,Wsun_hpdhigh,Wsun_up_err,Wsun_low_err,Upec_mode,Upec_hpdlow,Upec_hpdhigh,Upec_up_err,Upec_low_err,Vpec_mode,Vpec_hpdlow,Vpec_hpdhigh,Vpec_up_err,Vpec_low_err,roll_mode,roll_hpdlow,roll_hpdhigh,roll_up_err,roll_low_err,a2_mode,a2_hpdlow,a2_hpdhigh,a2_up_err,a2_low_err,a3_mode,a3_hpdlow,a3_hpdhigh,a3_up_err,a3_low_err
8.176072249541411,8.153988245371226,8.205885655171162,0.02981340562975099,0.022084004170185523,5.613772589881144,-3.837077796638191,16.32473636126972,10.710963771388577,9.450850386519335,10.384742128717768,9.268418964084324,11.453562179962555,1.0688200512447867,1.1163231646334442,14.31566052250676,5.8033937391218124,18.970806419670403,4.655145897163642,8.512266783384948,8.01391110119519,7.325709340092656,8.619939517688465,0.6060284164932757,0.6882017611025333,4.038366863319466,2.6541133861284,5.647702206720461,1.6093353434009954,1.3842534771910655,-2.23766833048564,-10.107583010638201,2.7141880974755246,4.9518564279611645,7.8699146801525615,-0.0015276164800913095,-0.09364241495862735,0.10644300796606165,0.10797062444615296,0.09211479847853604,0.9441932034086775,0.9039824638996754,1.004081538847617,0.059888335438939455,0.040210739509002114,1.6191078105846324,1.5947543658293761,1.6436292101313044,0.024521399546671985,0.02435344475525625
