glong,glat,plx_mean,plx_med,plx_sd,plx_hdi_minus1sigma,plx_hdi_plus1sigma,Upec_mean,Upec_med,Upec_sd,Upec_hdi_minus1sigma,Upec_hdi_plus1sigma,Vpec_mean,Vpec_med,Vpec_sd,Vpec_hdi_minus1sigma,Vpec_hdi_plus1sigma
80.86148060638196,0.38329864890127646,0.68289655,0.68295467,0.03785447,0.64546,0.72104883,6.365679,6.3808722,6.5531836,-0.24019772,12.856848,-8.7967615,-8.780308,6.576935,-15.339971,-2.2189999
81.75231069833808,0.5907472014271133,0.6622386,0.6621288,0.03478076,0.62773067,0.697144,-0.09304801,-0.07117828,5.5928993,-5.49744,5.695875,-8.617486,-8.609339,5.620878,-14.363463,-3.1149547
81.87126092276698,0.7806425959270948,0.76812446,0.7683139,0.04187685,0.7266409,0.81059706,-0.5880591,-0.58670515,5.554108,-6.0377264,5.10435,0.035268895,0.039541505,5.6515956,-5.4807186,5.8473825
90.21041884652509,2.3243263294043786,1.4814955,1.481664,0.037996083,1.4429435,1.5189471,-3.029503,-3.0175643,6.530453,-9.8350725,3.2259574,-6.222801,-6.2090073,6.5810547,-12.749232,0.3617267
90.92149156847277,1.4866391508876282,0.15052567,0.14852336,0.021795932,0.1248838,0.16727054,6.022689,6.049356,7.3621407,-1.2030263,13.516603,-12.510338,-13.0197,12.76372,-26.094221,-0.6661245
92.67110261250686,3.0711369069780137,0.61323994,0.6132461,0.019975856,0.59231067,0.63233143,-8.622216,-8.610283,9.399819,-17.740757,1.0839455,-5.3808217,-5.3594627,9.043005,-14.6352,3.4816296
94.60251907932413,-1.7961221860465217,0.21932773,0.21926856,0.012772036,0.20672826,0.23226249,3.5174565,3.5525393,6.1879773,-2.829474,9.473098,-6.7744045,-6.846428,6.570485,-13.49011,-0.36824962
95.29640928036791,-0.9369260916592836,0.20600076,0.20592152,0.014487123,0.19127232,0.22026238,-4.7559133,-4.739078,7.520492,-11.863533,3.1817122,-3.2579515,-3.357347,7.67847,-11.409488,3.9232972
97.53059757689884,3.1837137655061762,0.13828777,0.13788058,0.013237896,0.12428867,0.15076776,7.35739,7.371484,8.093264,-0.9322061,15.214718,1.6779244,1.3799428,10.68361,-9.455456,11.776079
100.37795140467924,-3.5784380506319797,0.28817025,0.28811517,0.015885742,0.27333647,0.30508435,9.821737,9.844291,8.962692,0.75621325,18.687216,-2.5057795,-2.5299616,9.229097,-11.790463,6.6412106
105.4153407995665,9.87819014043937,1.1329043,1.133119,0.062771074,1.071334,1.1972426,7.0107713,7.00739,6.4629297,0.36804542,13.294768,-1.8436625,-1.8390379,6.5681,-8.618428,4.536791
107.29814849705511,5.639738909923124,1.2756068,1.2751062,0.10706288,1.1666704,1.3808688,4.046604,4.078377,6.5911965,-2.6327531,10.538036,-6.814308,-6.7979054,6.6090884,-13.17634,0.04347717
108.18440412713686,5.5187141741030175,1.091884,1.0918336,0.01803582,1.0734038,1.1092999,-1.0644022,-1.06833,6.277587,-7.2565937,5.259741,-6.3979654,-6.386946,5.8288107,-12.227308,-0.6199081
108.20757925425059,0.5885686601049679,0.22512512,0.22418788,0.03326425,0.19094862,0.2577353,-5.776961,-5.675028,9.487928,-15.147236,3.8327227,-8.425463,-8.65694,10.146819,-18.673306,1.473911
108.4254619510017,0.8938797786704659,0.3785573,0.37832862,0.050014574,0.32815912,0.42802298,10.122361,10.197519,7.491638,3.1000519,17.982273,-18.546978,-18.726683,7.738779,-26.597347,-11.211077
108.47140082934065,-2.81828263849846,0.3086094,0.30860394,0.010006837,0.29833037,0.31836522,16.726843,16.753351,7.2786016,9.289099,23.763824,-10.158702,-10.190857,7.1280274,-17.617289,-3.3551
109.87114054361915,2.1142331144652298,1.2274067,1.2273397,0.02406057,1.2036728,1.2519797,2.9414878,2.9263587,6.4080143,-3.1795685,9.60998,-1.6403105,-1.6269021,6.5594664,-8.065947,5.0904684
111.2556473204034,-0.7697600325004578,0.2801904,0.28015882,0.014720427,0.26539126,0.29486057,1.2284029,1.2503326,6.1266937,-4.8177686,7.433738,-0.4486425,-0.46312815,6.255143,-6.755821,5.6947064
115.05817049311926,-0.04780508349368345,0.358621,0.35807174,0.037687093,0.3193935,0.39467612,11.311369,11.36799,8.339544,3.221805,19.820269,4.0388246,3.9298544,8.365673,-4.124919,12.504154
121.29772769898064,0.6586746380665055,1.074997,1.075052,0.038859498,1.0350834,1.1124791,8.450085,8.46002,6.5531783,1.7899926,14.868401,-8.928479,-8.928938,6.633172,-15.330681,-2.1204205
122.01613080261146,-7.080364464508809,0.45737684,0.45740056,0.019937562,0.43686706,0.47676098,25.052813,25.06835,6.4781013,18.577948,31.536243,-4.5951457,-4.6087227,6.728777,-11.387983,2.0610268
123.06687111330832,-6.307458387127732,0.36223218,0.36218476,0.028841209,0.3324912,0.3903198,4.4101377,4.4792767,7.4241595,-2.9607887,11.841629,6.685078,6.6181297,7.631409,-1.1000133,14.134375
123.06571286094899,-6.309503596002619,0.4245609,0.4245729,0.02133953,0.4023267,0.4449734,6.7584405,6.744317,5.667906,1.1285858,12.429166,4.151842,4.1457725,5.869186,-1.5891942,10.168549
133.94727176505737,1.0643603638741193,0.5113097,0.511297,0.010063933,0.50144035,0.5215418,18.23223,18.228958,5.5024137,12.478338,23.47304,-9.785329,-9.776431,5.652089,-15.494191,-4.2015867
134.62067979354035,-2.1949947866937314,0.41299295,0.41298962,0.01694381,0.396008,0.4299548,3.1573663,3.162338,6.662324,-3.5946589,9.737746,-10.426165,-10.43281,6.8269453,-17.279272,-3.6346784
135.27736804841592,2.7977111744013468,0.16679852,0.16680604,0.010803176,0.156325,0.17795306,11.61551,11.609018,6.5026917,5.2104287,18.199419,4.7781124,4.7356358,8.200394,-3.3383062,13.125751
160.14595613846592,3.156587279744636,0.24408185,0.2440846,0.005998621,0.2379184,0.24989979,-8.723998,-8.73517,6.486706,-15.1538,-2.1631289,-12.776809,-12.750994,7.0628743,-19.49913,-5.4031506
168.06255332305665,0.821792774472923,0.18371986,0.18373273,0.02164728,0.16212043,0.20543458,4.5978966,4.6149993,6.5785065,-1.9157232,11.200001,-5.8146157,-5.747654,8.453923,-14.109357,2.7527037
170.65992509395934,-0.24715863540958827,0.5337095,0.5333134,0.07165323,0.46177194,0.6048681,9.319795,9.330187,6.5602036,2.7045445,15.760589,-11.285811,-11.164255,7.837687,-18.847433,-3.3396049
173.48170012167827,2.4461502394068226,0.5934216,0.5934299,0.0140261,0.57870114,0.6067417,7.5835776,7.5734396,6.4277287,1.3207822,14.210742,-4.440703,-4.4114447,6.64787,-10.740449,2.569257
174.20078576569145,-0.0705774365495289,0.46533415,0.4653621,0.020031372,0.44519708,0.48525947,0.5059582,0.5252415,9.046672,-8.8469,9.179996,7.352725,7.3654003,7.370011,0.1755959,14.777279
176.51553308044686,0.20080473039159558,1.0376806,1.0377383,0.020981068,1.0163252,1.0581275,12.917451,12.919658,6.497453,6.2951536,19.31749,-12.743121,-12.736499,6.3702374,-19.166403,-6.4284453
183.72001748339744,-3.664334779789013,0.6286448,0.6286962,0.011988492,0.61660725,0.6405603,0.08360158,0.08208101,6.4621253,-6.44962,6.3979077,0.44141054,0.47162062,8.918128,-8.644934,9.153325
188.94613651904677,0.8859910867416382,0.47592622,0.4759369,0.0059710504,0.470092,0.48206764,0.44705465,0.44449317,6.4029417,-6.1482224,6.6903753,-3.520716,-3.5118852,6.534811,-9.974277,3.1244223
192.16092268505201,-3.8166167234548865,0.6557909,0.6557449,0.039956644,0.6153683,0.6949369,3.019185,3.0346727,6.510816,-3.4003065,9.621062,-3.8585794,-3.8387368,7.134408,-10.756601,3.3861184
192.60026439965375,-0.0480346259467824,0.5955493,0.59551895,0.038903926,0.55755055,0.6354996,0.6840164,0.68427765,6.4762673,-5.5476327,7.3586655,5.5328064,5.532686,6.485545,-0.9892277,11.976635
196.45392144831814,-1.6772835839025606,0.24112226,0.24111114,0.010957499,0.23016395,0.25202087,4.1039605,4.100065,6.5009317,-2.4400227,10.5867605,-4.6562085,-4.64818,6.737328,-11.109497,2.3770192
209.00710381792572,-19.385407367876443,2.420795,2.420844,0.019010246,2.4010031,2.4391017,0.60936034,0.6147121,6.7577477,-6.4832444,7.020474,-3.2418516,-3.2399068,7.3539767,-10.693079,3.99665
211.59287992686757,1.0558432850287698,0.23842242,0.23842701,0.009959646,0.22860005,0.24840786,-2.8526535,-2.8569732,7.1337233,-10.352898,3.8912628,-4.5647254,-4.5720587,9.831501,-14.686189,4.902352
213.7048951069795,-12.596933374924088,1.1469406,1.1469322,0.029963503,1.1170154,1.1769537,-4.6695194,-4.6585,5.824164,-10.656338,1.0165855,4.238941,4.232979,6.3416643,-2.1341124,10.536224
217.79735918637314,1.0521676307724253,0.16339041,0.16330816,0.015407584,0.14840959,0.17923659,11.745369,11.72031,6.9822326,4.3674183,18.327984,-8.453375,-8.485657,6.773126,-15.17157,-1.5752854
229.5710310736511,0.1511496337363216,0.21815786,0.21816042,0.011907486,0.20585637,0.22965181,9.536254,9.544394,9.594986,-0.112922,18.97396,-5.607205,-5.6059484,10.465579,-15.9755125,5.0017242
232.62047648552957,0.9956623329523018,0.5921003,0.5921024,0.034943543,0.55609363,0.6260235,2.1199532,2.0906782,5.861543,-3.6345475,8.097458,-2.3235874,-2.3537211,6.107081,-8.21945,3.964616
236.8158559066961,1.9834377864193748,0.3248989,0.32487014,0.025142627,0.2999011,0.35018086,-5.38875,-5.3764033,6.831717,-12.195806,1.4684775,0.14733894,0.09765805,7.3331385,-7.141991,7.5023475
239.3525543239775,-5.065400957531599,0.8489325,0.8489895,0.056759454,0.79227734,0.90581036,-0.081142366,-0.09873275,5.5631914,-5.661051,5.410278,-7.969736,-7.948359,5.7708354,-13.622714,-2.0762289
240.31556192003987,0.07129338852107177,0.18664075,0.18656409,0.01337518,0.17252912,0.19934335,-5.347902,-5.3743625,7.387416,-12.42133,2.3433864,0.81802845,0.68934715,8.476122,-8.14172,8.771748
305.20013220042534,0.11794341636129109,0.23161088,0.23001759,0.04678155,0.17960133,0.2756816,-1.9594607,-2.1493192,7.8561544,-10.12708,5.360089,-2.5647364,-2.6989584,7.0107555,-9.762745,3.9923766
339.8839744426684,-1.2588444151556561,0.43544137,0.43303457,0.07571916,0.35344353,0.5068332,-1.9619917,-2.4380875,7.8132257,-10.593126,4.444109,0.18996528,0.38628042,7.339914,-6.8951983,7.682784
348.7036894831859,-1.043576662219392,0.30099675,0.3008129,0.02503716,0.27469075,0.32494023,13.256912,13.214122,7.1157165,6.2815337,20.466919,-16.602911,-16.590183,7.7459397,-24.40509,-8.972363
351.4449426111547,0.6596624023223397,0.74273455,0.74271095,0.068743624,0.6715313,0.8093213,0.6278616,0.6241736,5.5958033,-4.8554463,6.3008785,1.789292,1.7925247,6.5474224,-4.556493,8.439906
359.6146910246702,-0.24315899246129866,0.3774365,0.37738726,0.020796273,0.35677725,0.3982997,18.5542,18.537224,6.4659457,12.137445,25.055067,2.6282153,2.617961,7.0016217,-4.4514666,9.504764
