gname,alias,glong,glat,plx,e_plx,x,y,z,mux,e_mux,weight_mux,mux_pred,lnlike_mux,muy,e_muy,weight_muy,muy_pred,lnlike_muy,vlsr,e_vlsr,weight_vlsr,vlsr_pred,lnlike_vlsr,Upec,Vpec,Wpec,is_tooclose,is_outlier
G012.90-00.24,W33A,12.900918412281616,-0.2414988120833986,0.408,0.025,0.5431682945385592,5.80995452225605,-0.006196983700175607,0.19,0.4,0.589882111997524,-0.2059524673599542,-0.22528156709623012,-2.52,0.4,0.589882111997524,-1.8335643410578755,-0.6770788121141562,36.0,5.0,7.0710678118654755,24.960212446088356,-1.2187690923550243,16.372093914096933,-6.050620419195894,-7.84870284422688,0,0
G012.90-00.26,W33A,12.908573475865381,-0.260515343411919,0.396,0.032,0.5569462875155315,5.751294531532992,-0.007316124158822289,-0.36,0.4,0.582223669673086,-0.2180556032509685,-0.029718493944929068,-2.22,0.4,0.582223669673086,-1.8197431139637277,-0.2363022813107408,37.0,5.0,7.0710678118654755,25.634781977290796,-1.291681807037141,16.775565026546307,-6.071165082378286,-0.846113947278937,0,0
G013.71-00.08,G013.71-0.08,13.712772905190688,-0.08357249590896319,0.264,0.013999999999999999,0.8929402006337431,4.521928051446824,-0.0022565522820274853,-0.29,0.28,0.3959874375235174,-0.5493691326628292,-0.21450813501157587,-2.16,0.29,0.4031203922855325,-1.9539495162968292,-0.13063144928321627,44.0,5.0,7.0710678118654755,43.71864850644907,-0.0007915866292333839,5.110200417811844,-5.747289335522794,-5.826223562371402,0,0
G013.87+00.28,G013.87+0.28,13.873851346076345,0.2812345662774524,0.254,0.024,0.9277406825390692,4.425160267439889,0.022168998892589435,-0.25,2.0,2.018493163676296,-0.5800331772427564,-0.013366898164408522,-2.49,2.0,2.018493163676296,-2.002915358937455,-0.029115503812862136,48.0,10.0,11.180339887498949,45.65381211184073,-0.022018390426181037,8.735140295238443,-8.354767950776306,-9.577325342999757,0,0
G014.33-00.64,G014.33-0.64,14.331809220605823,-0.6449915014717299,0.893,0.10099999999999999,0.27043136138187673,7.122889943667167,-0.0073918686234330155,0.95,1.5,1.783815429981137,0.04361113364772096,-0.12909199018602713,-2.4,1.3,1.6192583142410568,-3.217917697582542,-0.12757246393628136,22.0,5.0,7.0710678118654755,13.002095204963894,-0.8096229070053375,11.338076358695819,3.2745250817062583,-2.2375845293821737,0,0
G014.63-00.57,G014.63-0.57,14.636659788569816,-0.5759736776586776,0.546,0.022000000000000002,0.4612861622041717,6.4151157923008055,-0.01389533737993711,0.22,1.2,1.3318416370219683,-0.12913116896324384,-0.03435912325658027,-2.07,1.2,1.3318416370219683,-2.1970096906421137,-0.0045471422933004305,19.0,5.0,7.0710678118654755,20.416872096514197,-0.02007526537880536,2.294977536663371,-3.166922131612523,-2.1272152796727632,0,0
G015.03-00.67,G015.03-0.68,15.034454144972516,-0.6771653895354851,0.499,0.026000000000000002,0.5170149293924895,6.256498257126729,-0.019199524160877546,0.68,0.53,0.7489404935155762,-0.1735454312940149,-0.6494244921212569,-1.42,0.54,0.7560501721627706,-2.112079568754275,-0.4189679751553446,22.0,3.0,5.830951894845301,22.652393604212154,-0.0062590796296606585,0.5328063053402241,3.797790137932196,-4.018258480407299,0,0
G016.58-00.05,G016.58-0.05,16.585151904401133,-0.05056506486036847,0.27899999999999997,0.023,1.0095426838203696,4.791714799256502,0.00032039616066179347,-1.13,0.34,0.45225655461112785,-0.5933683938740988,-0.7039677443065444,-2.59,0.35,0.4598216949957103,-2.127491522391261,-0.505860167555422,60.0,5.0,7.0710678118654755,46.12968651604969,-1.9238559614305382,21.915488871462717,-8.05930360024297,4.261596866855706,0,0
G017.55-00.12,IRC-10414,17.55098166476619,-0.12621787857867428,0.49700000000000005,0.038,0.5998155181781585,6.28488175378844,9.276199294972788e-06,-0.04,1.04,1.1673837085539311,-0.2356848791164481,-0.014049384054806267,-2.01,1.04,1.1673837085539311,-2.2628699845914397,-0.023460502612124512,44.0,10.0,11.180339887498949,25.085942166378057,-1.4309663349343822,20.677499844606405,5.153155921371422,-0.5642696453319545,0,0
G017.63+00.15,G017.63+0.15,17.638322059105924,0.15648197284194454,0.669,0.019,0.4521951086189434,6.759158907022575,0.008765459634451708,-0.26,1.41,1.5772169902594828,-0.11807565215753923,-0.004048563219723928,-1.53,1.41,1.5772169902594828,-2.6545067675256773,-0.2541623736114687,25.0,10.0,11.180339887498949,19.120866146267577,-0.13825685948041058,7.493739468947027,3.2649895170752927,4.637102523130978,0,0
G018.34+01.76,G018.34+1.76,18.34134321996305,1.7681359375571692,0.5,0.019,0.6272384965648096,6.289275558693696,0.0659313293384328,-0.32,0.53,0.7487504758755273,-0.23996064516514992,-0.005713509319506482,-1.99,0.76,0.9259196915088418,-2.3260704512714527,-0.06586944769807121,28.0,3.0,5.830951894845301,25.84812604153969,-0.06809649313381831,5.340616695306816,-1.8948190037838517,2.2350080527234133,0,0
G018.87+00.05,G018.87+0.05,18.873712001325547,0.05329127411267487,0.297,0.049,1.035567587226988,5.152179236569783,0.006669693664567725,-0.17,0.32,0.45929656295799076,-0.5875276664008506,-0.41319411725258093,-1.9,0.37,0.4954324704185461,-2.250791592782567,-0.2506683046238354,39.0,3.0,5.830951894845301,44.43439818750208,-0.43430417147538125,-4.1212856658191654,-1.0607162438684554,-3.114362749386085,0,0
G023.00-00.41,G023.00-0.41,23.00973253125716,-0.4106074690445545,0.205,0.015,1.886734004951032,3.73863191158748,-0.031719319628411465,-1.72,0.22,0.3100782074407655,-1.40864640460199,-0.5041215759009937,-4.12,0.37,0.42970745249492515,-3.4300952601914694,-1.2888503388751824,79.0,5.0,7.0710678118654755,80.7233933580075,-0.02970084666424363,16.535206010063547,-17.39997695607525,-0.941187243158101,0,0
G023.20-00.37,G023.20-0.37,23.206426993566257,-0.37766312675142266,0.239,0.034,1.5868717434676014,4.480088883533645,-0.023217826137212613,-1.45,0.5,0.5644416784287999,-1.0855567901047931,-0.20844504761967422,-3.4,0.51,0.5733187667846926,-2.9683499305376215,-0.2834270643720268,82.0,10.0,11.180339887498949,65.41185527735381,-1.1006661813578185,23.777315503500606,-1.4005273190691696,2.2580580792809593,0,0
G023.38+00.18,G023.38+0.18,23.38904771260075,0.18538132690356354,0.20800000000000002,0.025,1.8563406941828293,3.8893455547107916,0.01809999924895407,-1.57,0.23,0.3221398736668878,-1.3411289929875105,-0.2523844521725877,-3.92,0.26,0.34420066560963886,-3.3814943354595433,-1.2238470481439916,75.0,3.0,5.830951894845301,78.227878958738,-0.15322356723916966,12.070585408683927,-15.848662686593599,-1.021509946646523,0,0
G023.65-00.12,G023.65-0.12,23.656704649214,-0.1273173102429206,0.313,0.039,1.2444547876323466,5.340592299304998,-0.003035419764540917,-1.32,0.2,0.3945366485844679,-0.7749456112476264,-0.9542781587436789,-2.96,0.2,0.3945366485844679,-2.6708067173928227,-0.2686406341366953,81.0,3.0,5.830951894845301,48.609422350853094,-15.428669418314925,34.86224365924805,8.463386905198178,5.061208488933309,0,1
G024.63-00.32,G024.63-0.32,24.63401473399813,-0.3236682101479086,0.242,0.045,1.6173476745494837,4.6543257162149665,-0.018468457407989042,-0.31,0.27,0.38312982260587597,-1.1024969739333446,-2.139307986279057,-2.73,0.3,0.4048313982017822,-3.0504510270819107,-0.3132888677764891,43.0,5.0,7.0710678118654755,64.10923214224748,-4.45599681635294,-19.101815006486703,-10.97776691644043,-10.10668458600732,0,1
G028.14-00.00,G028.14-0.00,28.146736114864105,-0.004448489059502129,0.158,0.023,2.868815136699241,2.8190819744076125,0.0019394281412707139,-2.11,0.17,0.24285848344017152,-2.229370620598676,-0.12079761240743238,-4.85,0.17,0.24285848344017152,-4.939496475092491,-0.06790086518337783,100.0,5.0,7.0710678118654755,101.55152704938418,-0.024072361849707697,0.3098760734149377,-5.301375469550862,-1.8788728523750144,1,0
G028.30-00.38,G028.30-0.38,28.304613764533553,-0.3875637898243574,0.221,0.022000000000000002,2.1045567919426236,4.273560443440993,-0.026749336597516812,-1.62,0.23,0.33070908378078095,-1.5242631969409635,-0.04190208158474031,-3.97,0.23,0.33070908378078095,-3.758812657067729,-0.20389826408698447,87.0,5.0,7.0710678118654755,77.04465899178905,-0.9910881458976661,14.190957445570572,0.3444943481171663,-0.3134282023347108,0,0
G028.39+00.08,G028.39-0.08,28.396960323796183,0.0803015348553419,0.231,0.015,2.041699048643026,4.404834424131849,0.00937005836146034,-1.4,0.24,0.34345422871278747,-1.4503176755409317,-0.01073182072714013,-3.26,0.24,0.34345422871278747,-3.6908170272076726,-0.7867160089232306,75.0,5.0,7.0710678118654755,74.4282238414841,-0.003269279754472024,-1.8378857881490431,0.4632989399810867,3.101467329127153,0,0
G028.83-00.25,G028.83-0.25,28.83226397820569,-0.2527226235153818,0.2,0.04,2.2441262835853855,4.104771877476578,-0.01734305889195444,-1.89,0.22,0.31586858125886963,-1.6371238307478786,-0.3204593537873268,-4.53,0.22,0.31586858125886963,-3.954902906449885,-1.6574463909512107,87.0,5.0,7.0710678118654755,80.95874195778899,-0.36496798732579233,19.358433847265523,-7.271190128747463,-0.8682154698321067,0,0
G028.86+00.06,G028.86+0.07,28.86189583762602,0.06568572107888841,0.201,0.019,2.3600422064049065,3.8994200393057494,0.008667572705251007,-3.19,0.42,0.472163518865665,-1.726483308717837,-4.803751205916929,-5.72,0.48,0.5262493596647955,-4.1228272645647595,-4.605646693107632,100.0,10.0,11.180339887498949,84.95440020500158,-0.9054802927650263,53.92192981841671,-16.08033112000203,13.241780555511742,0,1
G029.95-00.01,W43S,29.955357358608588,-0.01609362155956864,0.207,0.019,2.3728679289023966,4.064030830265867,0.0018420732177378508,-2.36,0.2,0.2987683667339515,-1.7270804638217616,-2.243870457388346,-5.38,0.2,0.2987683667339515,-4.1421619773821075,-8.582788605427002,99.0,5.0,7.0710678118654755,82.6018490350168,-2.6889935507037945,39.77664682955455,-6.243906133571072,-0.0717319234787599,0,1
G030.70-00.06,G030.70-0.06,30.70261263737961,-0.06826033982916073,0.153,0.02,3.230277574078713,2.74152779412533,-0.005117252375979773,-2.33,0.18,0.24534430481623254,-2.427699843896763,-0.07928769302058641,-4.95,0.18,0.24534430481623254,-5.3088858266073755,-1.069869129616637,89.0,3.0,5.830951894845301,100.52495474925368,-1.9533026760638965,-8.22371854563257,-14.441734494978876,2.327288852284699,0,0
G030.74-00.04,G030.74-0.04,30.748709601074356,-0.048962552178467726,0.326,0.055,1.4879592742362875,5.680202001295781,0.0016423728603792566,-2.38,0.38,0.5251166807279289,-1.0531658178145773,-3.192211653476302,-4.46,0.38,0.5251166807279289,-3.326694736294205,-2.328907222296595,88.0,3.0,5.830951894845301,49.84347131417224,-21.410598255182304,47.08806260547811,6.597752574466085,9.0922801821631,0,1
G030.97-00.14,G030.97-0.14,30.972373449134487,-0.14170442807291,0.294,0.022000000000000002,1.7312443668381086,5.296946646712598,-0.004410909494477223,-2.14,0.31,0.4409097367214901,-1.2341908257797578,-2.1102993014835705,-3.82,0.34,0.46249475233327103,-3.4973978267884287,-0.24327134871073475,77.0,3.0,5.830951894845301,58.168881293762865,-5.214868113652855,25.237819668956032,1.9750633942637137,10.445973199837402,0,1
G031.24-00.11,G031.24-0.11,31.24295603199239,-0.11083787919714606,0.076,0.013999999999999999,6.415295882642233,-2.3936249151511815,-0.024470108312179214,-2.8,0.19,0.20825896876036146,-2.9328656002934568,-0.20351090486499512,-5.54,0.19,0.20825896876036146,-6.016876872012441,-2.6216523315208686,24.0,10.0,11.180339887498949,20.746397241492136,-0.04234372364067991,-15.714322804725876,-25.220949887733386,5.8275374878141335,0,0
G031.28+00.06,W43M,31.280793161088443,0.061630461976929424,0.184,0.017,2.7753152790616755,3.613316586987523,0.008687136187484248,-1.99,0.19,0.27393424675109895,-2.0389851851587455,-0.015988467983750712,-4.58,0.22,0.2955333679013115,-4.674811950197271,-0.051461580198561487,110.0,5.0,7.0710678118654755,90.68644947735291,-3.730132337908417,8.91491299285174,14.062241609570293,0.0026264232891097805,0,0
G031.41+00.30,G031.41+0.30,31.41168017844735,0.3069107392290935,0.267,0.028999999999999998,1.9079652034989067,5.05702732321313,0.02338536073939552,-1.58,0.7,0.7569733986142938,-1.3511463119773857,-0.04570088388356192,-5.82,0.7,0.7569733986142938,-3.68033024855715,-3.9948664268371585,97.0,15.0,15.811388300841896,63.63784085016379,-2.2260673262779997,52.475108645195036,0.002425259634321719,-13.262039950950026,0,0
G031.58+00.07,W43M,31.580940884016176,0.07833223058323738,0.183,0.032,2.705356120534792,3.7805829128910413,0.010102474161248907,-1.97,0.4,0.44909744332570645,-1.9769584323295766,-0.00012003603879227578,-4.43,0.4,0.44909744332570645,-4.580616434316566,-0.05623847853586153,96.0,5.0,7.0710678118654755,88.13420476237448,-0.618707347202523,4.408278773055068,3.6254498036681753,1.5381685248154238,0,0
G032.04+00.05,G032.04+0.05,32.044751441002475,0.05901306308858757,0.198,0.015,2.649629837409463,3.948424194331308,0.008288550530014812,-2.05,0.21,0.2978418773297153,-1.92826057401479,-0.08353355847067773,-4.77,0.21,0.2978418773297153,-4.509241405333275,-0.3832443373770975,98.0,5.0,7.0710678118654755,85.47111396616666,-1.5697298524878422,15.780598964981804,3.7283173591847567,-0.24802884100628475,0,0
G033.09-00.07,G033.09-0.07,33.09233817699092,-0.07292822935478745,0.134,0.016,3.9645557951090846,2.0979773158745267,-0.007136592827989088,-2.46,0.15,0.20880548955808365,-2.7982199850226634,-1.3118516076734525,-5.32,0.15,0.20880548955808365,-5.959879723894079,-4.695511163243192,100.0,5.0,7.0710678118654755,96.0746786962335,-0.15408147337803094,-20.6968843183748,-3.2592794907890554,-0.31282034516138596,0,1
G033.64-00.22,G033.64-0.22,33.641353299674236,-0.2277433594265601,0.131,0.02,4.048265254459168,2.0977917532209287,-0.026926367210799006,-3.1,0.15,0.2081668874084764,-2.8223778704736784,-0.8893134684999001,-6.27,0.14,0.20108071268357214,-5.98977641436256,-0.9710431844840075,60.0,3.0,5.830951894845301,94.44444565032842,-17.44735053174159,21.163625894054288,-37.71429015298625,4.278182769332215,0,1
G034.41+00.23,G034.41+0.23,34.411347255476784,0.23484880798495686,0.34,0.011000000000000001,1.6586671518981406,5.759957814644115,0.016243223853248497,0.12,0.72,0.8046999603134167,-1.236171183643954,-1.4201397014666584,-4.18,0.72,0.8046999603134167,-3.7004839183217793,-0.17754498033339622,60.0,10.0,11.180339887498949,50.98964707434391,-0.32474583937951723,8.152469275754317,3.7433180847934864,-19.80176259155078,0,0
G034.79-01.38,G034.79-1.38,34.79129841043613,-1.386534296931711,0.381,0.02,1.4890193836275496,6.03830839043022,-0.05878963296564463,-0.31,0.62,0.740044370549548,-1.1921671822432613,-0.710487236569068,-2.8,0.72,0.8256304684191812,-3.6247140340429036,-0.49889063473454004,45.0,5.0,7.0710678118654755,45.31546601633367,-0.0009951880746143715,-6.412969929286892,3.9935513695768923,-5.035512303555136,0,0
G035.02+00.34,G035.02+0.34,35.02473625223477,0.3496880117017388,0.43,0.04,1.3123611758879166,6.308824577324513,0.018484469309000096,-0.92,0.9,1.011316103763188,-1.0160129712988888,-0.004506672288010751,-3.61,0.9,1.011316103763188,-3.637956788102442,-0.0003820944312415025,52.0,5.0,7.0710678118654755,39.73721874286197,-1.5037580416041576,12.293117178525831,4.474443242536523,-0.7190126991403574,0,0
G035.19-00.74,G035.20-0.74,35.19702269335042,-0.7432143222481172,0.456,0.045,1.2402085926701472,6.4230863893524885,-0.023317860803960897,-0.18,0.5,0.7001813687206704,-1.0063732294029908,-0.6964683461730644,-3.63,0.5,0.7001813687206704,-3.6324365573129453,-6.054832959656583e-06,30.0,7.0,8.602325267042627,37.43899345030849,-0.3739096186063012,-3.5844827861149096,-7.724639306751442,-7.38586899836721,0,0
G035.20-01.73,G035.20-1.73,35.20026749469471,-1.7365020254432326,0.41200000000000003,0.013999999999999999,1.3952719952347463,6.2035255946685055,-0.06891123268552395,-0.68,0.44,0.6191204489645248,-1.1497778103742275,-0.28787550035827236,-3.6,0.44,0.6191204489645248,-3.6272981917540235,-0.0009720474546362591,43.0,5.0,7.0710678118654755,42.057329547397146,-0.008886275822104703,2.935003865106596,-2.5388083760795723,-4.6794590083914835,0,0
G035.79-00.17,G035.79-0.17,35.79270976116863,-0.17467486124400444,0.113,0.013000000000000001,5.045487533661486,1.1837696858462734,-0.024634863217187924,-2.96,0.12,0.17131259033479418,-3.036399132852016,-0.09944164479904584,-6.23,0.14,0.18587093265816745,-6.330987981907915,-0.14760002641227707,61.0,5.0,7.0710678118654755,74.40999423008823,-1.7982794525099959,4.914008912522041,-19.264493503848087,-0.8448022887463384,0,0
G037.42+01.51,G037.43+1.52,37.429598609801324,1.5171744279328931,0.532,0.021,1.1385091836841867,6.693802436251169,0.054375619502076256,-0.45,0.35,0.6628133182410574,-0.9176774614794151,-0.24893183072754327,-3.69,0.39,0.6847784275499055,-3.8834738072510406,-0.0399129859734484,41.0,3.0,5.830951894845301,32.8353149493667,-0.9803247349416901,7.53512062212096,3.3851744710618727,-2.700511950130608,0,0
G038.11-00.22,G038.11-0.22,38.11898310051321,-0.2288543184845349,0.242,0.035,2.4521751722718745,5.05613483967993,-0.011999616843236229,-2.79,0.27,0.3786790861113288,-1.8370292215028923,-3.166551322194646,-5.25,0.31,0.40816399921858754,-4.474393912370455,-1.8054398728314967,76.0,5.0,7.0710678118654755,66.67846426259655,-0.8689102850368968,27.60856075441277,-5.840478621749527,9.21612828023644,0,0
G040.28-00.21,G040.28-0.21,40.281847266069704,-0.2194082499129248,0.297,0.019,2.1593834451490306,5.633480128433951,-0.008578063708983591,-1.8,0.31,0.4425288999858608,-1.7065395272519435,-0.02230194163458612,-3.82,0.33,0.45676233133074357,-4.382956573364529,-0.7595200300003716,74.0,5.0,7.0710678118654755,56.009325434159486,-3.2366437133398076,6.761890862056986,14.30671498953012,5.335073330971498,0,0
G040.42+00.70,G040.42+0.70,40.425048944971536,0.7001418836757184,0.078,0.013000000000000001,7.896162833551644,-1.0885140964749882,0.14940690575074825,-2.95,0.09,0.1249063705449655,-2.725152993050538,-1.620223951027546,-5.48,0.1,0.13229361814810353,-5.580649883306952,-0.2894134878460547,10.0,5.0,7.0710678118654755,0.9516330649079612,-0.8187294419206689,-1.6313818973783412,1.5503993043555226,14.305729124113178,0,1
G041.15-00.20,G041.15-0.20,41.15598508592042,-0.2008880417037089,0.125,0.018000000000000002,5.062944715883589,2.389059039489317,-0.024482312212456305,-2.79,0.14,0.19595111388659672,-2.9307650544073502,-0.25802645531666196,-5.85,0.16,0.21070557428174036,-6.1170254479569826,-0.8030142619274003,60.0,3.0,5.830951894845301,68.57668254922307,-1.0817571110315802,-3.770700498229484,-16.202894078146215,-0.038512344870785135,0,0
G041.22-00.19,G041.22-0.19,41.226062958855465,-0.1972047771246814,0.113,0.022000000000000002,5.446515089483869,1.9655910125696003,-0.0261778038344696,-2.82,0.13,0.18217574949131318,-2.973570064110855,-0.35530556164603033,-5.89,0.16,0.20466558993324133,-6.1677631148627166,-0.9209360814350033,59.0,5.0,7.0710678118654755,61.466171858234404,-0.060820036343473306,-6.205422979325006,-11.769602192963474,-0.31849594782836377,0,0
G042.03+00.19,G042.03+0.19,42.034420659047015,0.1901266241746264,0.071,0.012,8.94578865623712,-1.741985131629861,0.04466644598322104,-2.4,0.09,0.11971800035962306,-2.5375052897972497,-0.6596140645175906,-5.64,0.11,0.1353971920318391,-5.161386607518245,-6.247703092196583,12.0,5.0,7.0710678118654755,-20.314832074937843,-10.442483720314312,-7.644187519111697,32.811715181831715,-21.60040931836909,0,1
G043.03-00.45,G043.03-0.45,43.03800702376548,-0.4529477805407846,0.13,0.019,5.042773843328561,2.7808871028655,-0.055658103057987525,-3.03,0.15,0.20706496734963073,-2.912028902947517,-0.16229606272305147,-6.56,0.2,0.24571508033391776,-6.046227784822164,-2.1859871737981593,56.0,5.0,7.0710678118654755,65.3860034880675,-0.8809706147801529,24.092900349044285,-9.712395682689703,-4.595292559331163,0,0
G043.16+00.01,W49N,43.16640518860843,0.011163502230476451,0.09,0.006999999999999999,7.511521448948931,0.17299858671293245,0.0035344162324661586,-2.88,0.2,0.22187372597368007,-2.8149379461086137,-0.04299458775663509,-5.41,0.2,0.22187372597368007,-5.735090571465999,-1.0734133663951728,10.0,5.0,7.0710678118654755,11.88619546415465,-0.03557733328997574,-4.281577220724958,-15.32038225830192,10.82563662854096,0,0
G043.79-00.12,OH43.8-0.1,43.79539199884004,-0.1272371060397677,0.166,0.01,4.139351178788862,3.8642035079194352,-0.009941190920095532,-3.02,0.36,0.40087311009970616,-2.6775277340850794,-0.36492781586790196,-6.2,0.36,0.40087311009970616,-5.725133864707542,-0.7016144937978401,44.0,10.0,11.180339887498949,70.90734971544661,-2.8960218748373796,21.246607941977445,-31.629804747532944,2.435402857233309,0,0
G043.89-00.78,G043.89-0.78,43.890437146644295,-0.7844063956407018,0.134,0.013000000000000001,5.079396974607443,2.9014108891565864,-0.09746698544492623,-3.11,0.15,0.20789694066561848,-2.9204937283216776,-0.41545212271864945,-5.35,0.21,0.2545999566734521,-6.021240464002021,-3.47543852858418,52.0,3.0,5.830951894845301,63.13971513081649,-1.8249007822903216,-9.914589113688157,-19.81937082195409,16.823208250806776,0,0
G045.07+00.13,G045.07+0.13,45.071158962957035,0.13234463759873824,0.129,0.006999999999999999,5.456288226627863,2.738595415773177,0.020598145114175882,-3.21,0.26,0.2938203580172879,-2.920242830288203,-0.4862667999365747,-6.11,0.26,0.2938203580172879,-6.049773894608019,-0.02100756890768948,59.0,5.0,7.0710678118654755,55.11907245970082,-0.15061598573052665,9.75889129445504,0.8847981665252859,8.360156228015901,0,0
G045.45+00.06,G045.45+0.05,45.45486514647116,0.05996026424078869,0.11900000000000001,0.017,5.762729870883083,2.5094062214378567,0.011154082742283994,-2.34,0.38,0.40176578885617137,-2.9368543952547204,-1.1034709163500813,-6.0,0.54,0.5555319514620394,-6.04432840253998,-0.0031835822985498835,55.0,7.0,8.602325267042627,49.12603435274471,-0.23313157044010305,-8.996154130572194,-4.025071961959611,-19.45939790839937,0,0
G045.49+00.12,G045.49+0.12,45.49274981854153,0.12557457025306218,0.14400000000000002,0.024,4.7042505466653575,3.557325868224505,0.017684596715625542,-2.62,0.17,0.23338292185335233,-2.8092103921382714,-0.3286410658871431,-5.61,0.16,0.22620253803352416,-5.910202868622197,-0.8806528261032763,58.0,3.0,5.830951894845301,63.655003088305875,-0.47028029306983804,-5.65561055644003,-12.160253662651739,-0.8846193951953047,0,0
G045.80-00.35,G045.80-0.35,45.804085794663436,-0.3558613706076123,0.13699999999999998,0.023,4.967404813503121,3.351498114135005,-0.0399008858641751,-2.52,0.17,0.22819865847734117,-2.8742403604440345,-1.204869227448738,-6.08,0.27,0.30995907428378056,-5.9551607313049795,-0.08110800622598643,64.0,5.0,7.0710678118654755,60.31744705205414,-0.13561196214424728,1.9614331438332195,-1.7954207511879474,-12.228603503154533,0,0
G046.25-01.47,G046.26-1.48,46.2560677409915,-1.4765490403291517,0.121,0.015,5.795638733069287,2.6345964148148693,-0.20400221437388674,-3.04,0.22,0.25627083136274875,-2.977780297224815,-0.02947321505913288,-5.84,0.28,0.30931333467433053,-5.993248317720148,-0.12273379121656294,28.0,10.0,11.180339887498949,47.12855494040765,-1.463606456432776,7.783367248665828,-24.087522931177432,5.329070236618659,0,0
G048.60+00.02,G048.61+0.01,48.60614182320978,0.02304040594740876,0.09300000000000001,0.005,8.020370231996047,1.1119794524945013,0.006421695192289651,-2.89,0.13,0.16319583200695872,-2.7450149863771673,-0.3946372773654442,-5.5,0.13,0.16319583200695872,-5.490685796850423,-0.0016287082295499094,18.0,5.0,7.0710678118654755,-0.8565626546173158,-3.5556995514750844,-4.892733727901468,11.860202941984339,6.263807867966883,0,0
G048.99-00.29,G048.99-0.30,48.990016161571475,-0.29892431112746737,0.17800000000000002,0.017,4.164610453924408,4.559871421993257,-0.024974141497384732,-2.2,0.48,0.51664585063676,-2.7069070337335455,-0.4813275803138088,-5.84,0.63,0.6583486424229804,-5.691816949526987,-0.025331165791320585,67.0,10.0,11.180339887498949,57.58271589511441,-0.35474095964852304,1.3870098277218217,4.3075647858076715,-13.574880357148464,0,0
G049.04-01.07,G049.04-1.07,49.04295089743425,-1.07875983785717,0.16399999999999998,0.022000000000000002,4.4493370697131205,4.319556769329101,-0.10723474025313479,-3.23,0.23,0.2914432869560645,-2.8060454439808398,-1.0580361468161228,-6.42,0.43,0.46576731262697574,-5.755644337437681,-1.0172630573848034,38.0,5.0,7.0710678118654755,56.42819159398252,-3.395982454245279,27.90211070590487,-21.416594517151086,1.9637596527904868,0,0
G049.19-00.33,G049.19-0.34,49.19012136303167,-0.3367997694748615,0.19699999999999998,0.008,3.829392468874338,4.874791779067091,-0.025763159094752172,-3.08,0.4,0.4510643586225952,-2.6189119069502644,-0.5224693216647053,-5.5,0.4,0.4510643586225952,-5.575583674050972,-0.01403941389004686,67.0,5.0,7.0710678118654755,57.22196804308964,-0.9560990895036025,8.534628559406944,4.700274916730223,10.540902182178591,0,0
G049.26+00.31,G049.26+0.31,49.26516263412598,0.3111684123493835,0.113,0.016,6.456280930470099,2.6212130731440615,0.04916092721882969,-2.73,0.15,0.19448248563882012,-2.900421084473056,-0.3839331928487472,-5.85,0.19,0.22676736365767863,-5.86883735212149,-0.0034502345052234876,0.0,5.0,7.0710678118654755,29.76984585847396,-8.862437224372991,14.568898092078856,-33.204977166820385,-5.8688553118417195,0,1
G049.34+00.41,G049.34+0.41,49.3492037302176,0.4125450895850877,0.24100000000000002,0.031,3.050220229149181,5.562289043259545,0.03326272868151817,-2.36,0.26,0.36935710832255403,-2.3179086546389738,-0.00649325854795453,-5.59,0.33,0.421574042688113,-5.2783706501528265,-0.2732115068520285,68.0,5.0,7.0710678118654755,52.93515126165937,-2.2694966750908323,13.057530822887518,8.624336294806199,-1.9822040736493545,0,0
G049.48-00.38,W51M,49.488453801909856,-0.3880043314490998,0.185,0.01,4.0857689105865544,4.690391984997757,-0.03249787949163572,-2.64,0.2,0.28021200896598575,-2.694686160352666,-0.019043702132035406,-5.11,0.2,0.28021200896598575,-5.662488543230979,-1.9437619216587314,58.0,4.0,6.4031242374328485,56.46035911572756,-0.028908464055161114,-8.617300247656157,-3.510292683068656,5.4227509887030925,0,0
G049.59-00.24,G049.59-0.24,49.59936101332457,-0.24953430172254354,0.218,0.009000000000000001,3.4814048021947728,5.218404130379289,-0.015757112222408273,-2.25,0.24,0.3329113008699466,-2.5108972422503277,-0.30708026435429264,-6.12,0.25,0.34019102611168345,-5.447523799905046,-1.9537911372579226,63.0,5.0,7.0710678118654755,55.22635432983835,-0.6042956700522294,15.445932317149255,1.5133945626203908,-11.912855654802325,0,0
G052.10+01.04,G052.10+1.04,52.10051753542083,1.0427643128815771,0.165,0.013000000000000001,4.72361713444287,4.5041064845812135,0.11283550421986967,-2.77,1.4,1.411040431477545,-2.7767088631367587,-1.1302875726397187e-05,-5.85,1.4,1.411040431477545,-5.812135144286406,-0.0003600507340983052,42.0,40.0,40.311288741492746,46.964801726973924,-0.00758438651943485,6.034439912316108,-9.738370580382368,-0.765921122178792,0,0
G054.10-00.08,G054.10-0.08,54.109868434719026,-0.08126041992041072,0.231,0.031,3.389141624073089,5.72892713013394,-0.001447278316445008,-3.13,0.58,0.632430403710504,-2.555300404589571,-0.4128823393142866,-5.57,0.61,0.6600516764143782,-5.478347619871689,-0.009640545813999925,40.0,5.0,7.0710678118654755,44.77926635301317,-0.22841386873043806,11.070628831628555,-10.370404066668184,9.112787992070428,0,0
